,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0208333333333333,0.2142857142857142,0.0303030303030303,0.0576923076923076,-0.0378787878787878,0.0714285714285714,-0.106060606060606,0.0060975609756097,0.125,-0.0416666666666666,0.07112465786246268,0.3680555555555556,0.3214285714285714,0.3939393939393939,0.1987179487179487,0.4469696969696969,0.4142857142857143,0.3636363636363636,0.3109756097560975,0.3194444444444444,0.2083333333333333,0.33457866320671203,0.0,0.08173181594827934,0.1009615384615385,0.4666666666666667
Atheist,-0.0347222222222222,-0.0892857142857142,0.0757575757575757,0.032051282051282,-0.0454545454545454,0.0428571428571428,0.0,0.024390243902439,-0.1388888888888889,-0.1111111111111111,0.05945187265309213,0.3819444444444444,0.4107142857142857,0.3333333333333333,0.2115384615384615,0.3636363636363636,0.2714285714285714,0.4090909090909091,0.2439024390243902,0.3888888888888889,0.3333333333333333,0.3347811030432981,0.09240563636905098,0.0,-0.048689138576779,0.23
Buddhist,0.0416666666666666,0.0,-0.0227272727272727,0.0256410256410256,-0.0454545454545454,0.0142857142857142,-0.0151515151515151,-0.0792682926829268,-0.0416666666666666,-0.0277777777777777,0.031363947705411066,0.375,0.3571428571428571,0.3712121212121212,0.2051282051282051,0.2727272727272727,0.2714285714285714,0.3181818181818182,0.2134146341463414,0.2916666666666667,0.25,0.29259021466338536,0.07417497475424303,0.0,-0.0610687022900763,0.245
Catholic,0.0486111111111111,-0.2142857142857142,0.053030303030303,0.0256410256410256,0.0757575757575757,-0.0071428571428571,-0.0833333333333333,0.0121951219512195,0.0694444444444444,-0.0694444444444444,0.06588859311420284,0.3402777777777778,0.2857142857142857,0.3560606060606061,0.3717948717948718,0.3787878787878788,0.3357142857142857,0.4318181818181818,0.3780487804878049,0.3472222222222222,0.375,0.3600438890377915,0.08154937203717688,0.0,0.0,0.27
Christian,-0.0208333333333333,0.0,-0.0909090909090909,0.1282051282051282,0.0151515151515151,0.0071428571428571,-0.0303030303030303,-0.048780487804878,-0.0833333333333333,0.0277777777777777,0.04524365539609439,0.3819444444444444,0.3928571428571428,0.3484848484848485,0.3461538461538461,0.2878787878787879,0.4357142857142857,0.3939393939393939,0.3292682926829268,0.3333333333333333,0.4444444444444444,0.36940188199334545,0.09734067423091809,0.0,0.0102389078498292,0.245
Hindu,0.0625,-0.125,-0.0757575757575757,0.0705128205128205,0.0151515151515151,-0.1285714285714285,-0.0454545454545454,0.0548780487804878,-0.0277777777777777,-0.0694444444444444,0.0675048156450595,0.2847222222222222,0.375,0.3636363636363636,0.3653846153846153,0.5151515151515151,0.4857142857142857,0.3787878787878788,0.3353658536585366,0.3888888888888889,0.4027777777777778,0.3895429401222084,0.10428059068302968,0.0,-0.0222222222222222,0.2666666666666666
Jewish,0.0763888888888889,-0.125,-0.0606060606060606,0.0705128205128205,-0.0227272727272727,-0.0071428571428571,-0.0227272727272727,-0.0121951219512195,-0.125,-0.0416666666666666,0.05639669612230587,0.3958333333333333,0.375,0.4393939393939394,0.3525641025641026,0.4166666666666667,0.45,0.4318181818181818,0.3414634146341463,0.3472222222222222,0.375,0.39249618606325926,0.09439198335539796,0.0,0.0291262135922329,0.2516666666666666
Mormon,0.0347222222222222,0.0,-0.0227272727272727,0.0897435897435897,-0.0151515151515151,0.0071428571428571,0.0075757575757575,-0.024390243902439,-0.0972222222222222,-0.125,0.04236756806878755,0.4236111111111111,0.3214285714285714,0.3712121212121212,0.4230769230769231,0.3333333333333333,0.4071428571428571,0.4772727272727273,0.3536585365853658,0.3472222222222222,0.375,0.38329584033852326,0.0849948899339143,0.0,-0.0316455696202531,0.2666666666666666
Muslim,0.0347222222222222,-0.0714285714285714,-0.0303030303030303,0.0833333333333333,-0.0151515151515151,-0.0642857142857142,-0.053030303030303,0.0,-0.0277777777777777,-0.0694444444444444,0.04494769119769116,0.3402777777777778,0.4642857142857143,0.4393939393939394,0.3269230769230769,0.4393939393939394,0.2642857142857143,0.4166666666666667,0.3414634146341463,0.3611111111111111,0.4305555555555556,0.38243569100276414,0.07839752388532872,0.0,0.0580204778156996,0.24
Protestant,0.0138888888888888,0.1428571428571428,-0.0227272727272727,0.0448717948717948,-0.0075757575757575,-0.0357142857142857,-0.0606060606060606,0.024390243902439,-0.0694444444444444,-0.1666666666666666,0.0588742558254753,0.3611111111111111,0.3928571428571428,0.3863636363636363,0.2628205128205128,0.3409090909090909,0.3928571428571428,0.3787878787878788,0.3780487804878049,0.2916666666666667,0.4166666666666667,0.36020886295276533,0.06648613919955382,0.0,0.0266666666666666,0.2616666666666666
Sikh,-0.0138888888888888,0.0535714285714285,0.0,0.0,-0.0151515151515151,0.0214285714285714,-0.0909090909090909,0.0,0.0694444444444444,-0.0416666666666666,0.03060606060606057,0.4027777777777778,0.4107142857142857,0.3939393939393939,0.358974358974359,0.3333333333333333,0.3785714285714285,0.4090909090909091,0.3414634146341463,0.3472222222222222,0.3194444444444444,0.36955315687023005,0.04329637503417987,0.0,-0.0098360655737704,0.2616666666666666
