,bisexual,gay,lesbian,pansexual,straight
bisexual,0.0,0.0,0.0,0.0,0.0
gay,0.0,0.006578947368421052,0.0,0.0,0.0
lesbian,0.0,0.0,0.007042253521126761,0.0,0.0
pansexual,0.008333333333333333,0.0,0.0,0.0,0.0
straight,0.0,0.0,0.0,0.0,0.0
