Persona,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a
bisexual,-0.044673539518900296,-0.00010341097110856348,-0.06018518518518523,0.0023148148148148147,0.9976851851851852,0.6736111111111112
gay,-0.04885993485342022,-0.0003393051031487503,-0.03703703703703709,0.006944444444444444,0.9930555555555556,0.7083333333333334
lesbian,-0.042622950819672156,-0.0001973284760170016,-0.04629629629629628,0.004629629629629629,0.9953703703703703,0.7037037037037037
pansexual,-0.060070671378091856,-0.00013905248004187658,-0.06481481481481488,0.0023148148148148147,0.9976851851851852,0.6527777777777778
straight,-0.055016181229773475,-0.0002547045427304339,-0.03240740740740744,0.004629629629629629,0.9953703703703703,0.7152777777777778
