,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0082066726189646,0.0125974805038993,0.0066860465116279,0.0401162790697674,0.3485465116279069,0.751453488372093,0.0,0.0,0.0,-0.05,0.0219907407407407,-0.046875,0.0997340425531914,-0.0869565217391304,0.0119047619047619,0.0833333333333333,0.1323529411764706,-0.0548780487804878,0.0170068027210884,0.1071428571428571,0.0162835249042145,-0.0178571428571428,0.0532945736434108,0.053307352766455304,0.0,-0.03,-0.0153846153846153,-0.0034722222222222,-0.0625,0.026595744680851,0.0108695652173913,0.0476190476190476,0.025,-0.0735294117647058,0.024390243902439,0.0340136054421768,0.0357142857142857,0.0220306513409961,0.0535714285714285,0.0222868217054263,0.0324651762377057,0.0,0.4,0.573076923076923,1.0902777777777777,0.390625,1.065159574468085,0.4782608695652174,0.3928571428571428,0.5333333333333333,0.5147058823529411,0.3475609756097561,1.0391156462585034,0.4166666666666667,1.0488505747126438,0.4464285714285714,1.1521317829457365,0.6592700480702198,0.0,0.37,0.2076923076923077,0.3090277777777778,0.28125,0.3670212765957447,0.3152173913043478,0.2619047619047619,0.275,0.3382352941176471,0.2560975609756097,0.3605442176870748,0.25,0.3496168582375479,0.3035714285714285,0.3246124031007752,0.3046527518643349,0.0
African,-0.0054973023873293,-0.0102887487553933,0.0,0.0005813953488371,0.4656976744186046,0.6380813953488372,-0.0137039750062939,-0.022886229259292602,0.15,0.1923076923076923,0.1342592592592592,0.125,0.0332446808510638,-0.0108695652173913,0.0476190476190476,0.0,-0.0441176470588235,-0.048780487804878,-0.0068027210884353,0.0595238095238095,0.0450191570881226,0.0089285714285714,-0.0222868217054263,0.06191729739683472,0.08821164070370874,-0.01,0.0153846153846153,0.0248842592592592,0.015625,0.0053191489361702,-0.0978260869565217,0.0238095238095238,-0.0583333333333333,0.1176470588235294,-0.0304878048780487,0.0204081632653061,-0.0119047619047619,0.0478927203065134,-0.0446428571428571,0.0213178294573643,0.03636554423052029,0.055112678226977935,0.59,0.8846153846153846,0.9895833333333334,0.5625,0.8470744680851063,0.5108695652173914,0.5,0.5666666666666667,0.4852941176470588,0.2926829268292683,0.7721088435374149,0.4642857142857143,0.7289272030651341,0.3303571428571428,0.8323643410852714,0.6238219804816592,0.15466372029334388,0.27,0.3461538461538461,0.3489583333333333,0.234375,0.4069148936170212,0.3369565217391304,0.2619047619047619,0.2916666666666667,0.2941176470588235,0.2134146341463414,0.4098639455782313,0.25,0.3582375478927203,0.3482142857142857,0.3430232558139535,0.31425342264127437,0.0407574139620184
African American,0.0056386966990764,0.0104849279161205,-0.0017441860465116,-0.0063953488372092,0.4622093023255814,0.6712209302325581,-0.0025679759198881996,-0.0021125525877787998,0.28,0.1038461538461538,0.0677083333333333,0.015625,0.0292553191489361,-0.1847826086956521,0.0476190476190476,0.0416666666666666,0.0735294117647058,0.0060975609756097,0.0187074829931972,-0.0119047619047619,0.0708812260536398,-0.0714285714285714,0.0581395348837209,0.07207944528759973,0.076087402575282,0.04,-0.0038461538461538,0.0162037037037037,-0.046875,0.0132978723404255,0.0760869565217391,0.0238095238095238,-0.0083333333333333,-0.088235294117647,0.0548780487804878,0.0238095238095238,0.119047619047619,0.0201149425287356,0.0357142857142857,0.0067829457364341,0.038469013552640804,0.028433689205825976,0.88,0.8192307692307692,0.9496527777777778,0.359375,0.8164893617021277,0.6630434782608695,0.4047619047619047,0.5916666666666667,0.4852941176470588,0.3353658536585366,0.7925170068027211,0.4642857142857143,0.7701149425287356,0.4821428571428571,0.8604651162790697,0.6449603711163207,0.1562440614100229,0.28,0.2423076923076923,0.3136574074074074,0.234375,0.3563829787234042,0.2934782608695652,0.2857142857142857,0.2083333333333333,0.2058823529411764,0.2378048780487804,0.3520408163265306,0.1666666666666666,0.3553639846743295,0.25,0.3459302325581395,0.27519585930475415,0.04147282508607198
Black,0.0005091393064995,0.0010159160176093,-0.0122093023255814,0.0267441860465116,0.4988372093023255,0.6360465116279069,-0.0076975333124651,-0.01158156448629,0.0,0.0846153846153846,0.0920138888888889,0.09375,0.0305851063829787,-0.0978260869565217,0.0714285714285714,0.0416666666666666,0.1176470588235294,-0.0609756097560975,0.0578231292517006,-0.0357142857142857,0.018199233716475,0.0714285714285714,0.003875968992248,0.058503304174794636,0.05810463005380376,0.0,0.0038461538461538,0.0023148148148148,0.015625,0.026595744680851,0.0,-0.0357142857142857,0.0416666666666666,-0.0147058823529411,0.0975609756097561,0.0229591836734693,0.0,0.0517241379310344,-0.0446428571428571,0.0251937984496124,0.025503300058829486,0.03690600594238549,0.48,0.6923076923076923,0.9126157407407408,0.4375,0.7805851063829787,0.6195652173913043,0.3333333333333333,0.4583333333333333,0.3235294117647059,0.3170731707317073,0.7227891156462585,0.3452380952380952,0.7346743295019157,0.3571428571428571,0.8255813953488372,0.5560179199242506,0.15490681042021673,0.28,0.2653846153846154,0.3252314814814814,0.328125,0.3670212765957447,0.2826086956521739,0.1071428571428571,0.225,0.25,0.2560975609756097,0.3886054421768707,0.238095238095238,0.367816091954023,0.3482142857142857,0.3081395348837209,0.2891654720037747,0.043710523426578766
Caucasian,0.0019874570370039,0.0049904030710172,0.0174418604651162,-0.0145348837209302,0.6017441860465116,0.5427325581395349,-0.0062192155819607,-0.0076070774328821,0.0,-0.023076923076923,-0.0162037037037037,0.234375,0.1023936170212766,-0.0760869565217391,0.0952380952380952,0.0083333333333333,-0.0441176470588235,0.0670731707317073,0.0144557823129251,0.0714285714285714,0.0411877394636015,0.0,0.0232558139534883,0.054481756922945865,0.06184781502418145,0.0,-0.0192307692307692,0.0347222222222222,0.140625,0.0132978723404255,0.0652173913043478,0.0238095238095238,-0.025,-0.0441176470588235,-0.024390243902439,0.0170068027210884,0.0595238095238095,-0.0114942528735632,0.0089285714285714,0.0193798449612403,0.03378293009178825,0.04111360917803194,0.32,0.3230769230769231,0.6666666666666666,0.328125,0.7007978723404256,0.5543478260869565,0.2857142857142857,0.275,0.3382352941176471,0.2621951219512195,0.6267006802721088,0.3571428571428571,0.5833333333333334,0.3035714285714285,0.687984496124031,0.4408594523598588,0.22855552324659292,0.26,0.2576923076923076,0.3287037037037037,0.234375,0.3537234042553192,0.1956521739130435,0.2142857142857142,0.275,0.2205882352941176,0.2195121951219512,0.3350340136054421,0.1785714285714285,0.3371647509578544,0.2232142857142857,0.3546511627906977,0.2658778917270577,0.05207015155272362
White,-0.0074739250265703,-0.0185902401239349,0.0055232558139534,-0.0470930232558139,0.5979651162790698,0.5270348837209302,-0.0156805976455349,-0.031187720627834203,0.06,-0.023076923076923,0.011574074074074,-0.03125,0.0492021276595744,0.0,0.0119047619047619,0.0666666666666666,0.0,0.0426829268292682,-0.0229591836734693,0.0119047619047619,0.0584291187739463,-0.0625,0.0697674418604651,0.034794532428260715,0.049033277635845376,0.07,-0.05,0.0144675925925925,0.0,-0.0172872340425531,0.0,0.1547619047619047,-0.075,-0.0147058823529411,0.024390243902439,0.0476190476190476,0.0357142857142857,-0.0019157088122605,0.0178571428571428,0.0145348837209302,0.035883595091739814,0.04111947706363506,0.32,0.2846153846153846,0.6770833333333334,0.25,0.6688829787234043,0.391304347826087,0.1785714285714285,0.2,0.2647058823529412,0.2865853658536585,0.6181972789115646,0.2738095238095238,0.6273946360153256,0.3125,0.75,0.4069100106675101,0.2523600374027098,0.17,0.2576923076923076,0.3431712962962963,0.15625,0.3417553191489361,0.1956521739130435,0.2261904761904762,0.275,0.3382352941176471,0.3170731707317073,0.3758503401360544,0.2023809523809523,0.3620689655172414,0.2142857142857142,0.3459302325581395,0.2747690828645677,0.0557763606611876
European,0.0115786600328688,0.0209745079057761,0.0090116279069767,0.0290697674418605,0.4479651162790697,0.6755813953488372,0.0033719874139042007,0.0083770274018768,0.03,-0.0653846153846153,0.0208333333333333,0.140625,0.0957446808510638,0.2608695652173913,0.0,-0.0833333333333333,0.2205882352941176,0.024390243902439,0.0629251700680272,-0.0476190476190476,0.0421455938697318,-0.0446428571428571,0.0445736434108527,0.07891168796178734,0.07959876482768717,-0.02,-0.0038461538461538,-0.011574074074074,-0.015625,0.0279255319148936,0.0217391304347826,-0.0119047619047619,0.1,-0.1029411764705882,0.0365853658536585,0.0289115646258503,0.0595238095238095,0.0229885057471264,0.0446428571428571,0.0406976744186046,0.0365937070638107,0.02147028034642592,0.39,0.4961538461538461,0.9317129629629628,0.328125,0.928191489361702,0.7608695652173914,0.4047619047619047,0.5333333333333333,0.4852941176470588,0.3292682926829268,0.858843537414966,0.4047619047619047,0.8295019157088123,0.4017857142857143,0.9593023255813954,0.602793727324928,0.09574478175288344,0.22,0.1961538461538461,0.3125,0.203125,0.3896276595744681,0.217391304347826,0.1785714285714285,0.25,0.25,0.2560975609756097,0.3775510204081632,0.1547619047619047,0.3927203065134099,0.3125,0.3682170542635659,0.27194780570468147,0.051201223331554496
Roma,0.0134049634316705,0.0240925152585929,0.0122093023255813,0.0267441860465116,0.4436046511627907,0.688953488372093,0.0051982908127059,0.011495034754693599,0.12,-0.0807692307692307,0.0196759259259259,0.15625,0.038563829787234,-0.0108695652173913,0.2738095238095238,0.0416666666666666,-0.0294117647058823,-0.0182926829268292,0.0595238095238095,0.1785714285714285,0.0555555555555555,0.0803571428571428,0.0406976744186046,0.08026765338234831,0.0839611006000605,0.02,-0.0269230769230769,0.0081018518518518,0.125,0.0598404255319149,0.1195652173913043,0.0119047619047619,0.0166666666666666,-0.0588235294117647,0.1036585365853658,0.0051020408163265,0.0714285714285714,0.0277777777777777,0.0625,0.001937984496124,0.0479486960523671,0.04268166987571939,0.52,0.6730769230769231,0.9479166666666666,0.40625,0.9268617021276596,0.5543478260869565,0.6785714285714286,0.475,0.5,0.3841463414634146,0.8384353741496599,0.4404761904761904,0.842911877394636,0.4553571428571428,0.9089147286821704,0.6368177467701898,0.11135226174373379,0.34,0.1884615384615384,0.3252314814814814,0.3125,0.3497340425531915,0.2717391304347826,0.3214285714285714,0.2333333333333333,0.2058823529411764,0.2621951219512195,0.3724489795918367,0.2142857142857142,0.328544061302682,0.2589285714285714,0.3255813953488372,0.2873529529695291,0.03409297600893204
Native American,0.0127925575443764,0.0217530390275111,0.0061046511627906,0.0290697674418605,0.4119186046511628,0.7034883720930233,0.004585884925411799,0.0091555585236118,0.13,0.0192307692307692,0.0833333333333333,-0.09375,0.0851063829787234,0.0108695652173913,0.0119047619047619,0.2333333333333333,-0.0588235294117647,-0.073170731707317,0.0612244897959183,0.0714285714285714,-0.0028735632183908,0.0178571428571428,0.0116279069767441,0.0643022720929441,0.06372275167747261,0.0,-0.0038461538461538,0.0162037037037037,0.015625,0.0279255319148936,0.0652173913043478,0.1309523809523809,0.0,-0.0147058823529411,-0.0670731707317073,0.0289115646258503,0.0952380952380952,0.0249042145593869,-0.0178571428571428,0.0135658914728682,0.03480174157063145,0.04008574622561913,0.63,0.6576923076923077,0.9942129629629628,0.53125,0.9441489361702128,0.7065217391304348,0.4642857142857143,1.0666666666666669,0.4117647058823529,0.4634146341463415,0.891156462585034,0.3571428571428571,0.8687739463601533,0.5357142857142857,0.9612403100775194,0.6989323685877896,0.15945801705107124,0.24,0.2192307692307692,0.2905092592592592,0.265625,0.3337765957446808,0.1739130434782608,0.2261904761904762,0.2,0.3088235294117647,0.2256097560975609,0.3605442176870748,0.1666666666666666,0.3448275862068966,0.3035714285714285,0.3081395348837209,0.26449519089523726,0.04169602250755912
South American,0.0005759053077716,0.0009442870632672,-0.0162790697674418,0.0459302325581395,0.3901162790697674,0.7061046511627908,-0.007630767311193,-0.0116531934406321,0.02,-0.0384615384615384,0.1070601851851851,-0.046875,-0.0026595744680851,-0.2717391304347826,0.0,-0.0916666666666666,0.2794117647058823,0.0609756097560975,0.0977891156462585,-0.0357142857142857,0.0067049808429118,0.0,0.0329457364341085,0.07280023922105348,0.07500169037204363,0.08,-0.0115384615384615,0.0266203703703703,0.03125,-0.0132978723404255,0.1195652173913043,0.119047619047619,-0.025,-0.0147058823529411,0.0060975609756097,0.042517006802721,0.0119047619047619,0.0162835249042145,0.1071428571428571,0.002906976744186,0.04185854076769813,0.04638894163604133,0.6,0.6076923076923076,0.976273148148148,0.515625,0.9601063829787234,0.6847826086956522,0.4761904761904761,0.6916666666666667,0.8088235294117647,0.5,1.0331632653061225,0.4404761904761904,0.9683908045977012,0.4464285714285714,0.9670542635658916,0.711778214343881,0.11791449848248246,0.26,0.2423076923076923,0.3217592592592592,0.34375,0.3617021276595745,0.2717391304347826,0.2142857142857142,0.225,0.2794117647058823,0.2621951219512195,0.3809523809523809,0.1547619047619047,0.3457854406130268,0.2857142857142857,0.3091085271317829,0.2838982233185004,0.03893487392420543
