,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0082066726189646,0.0125974805038993,0.0066860465116279,0.0401162790697674,0.3485465116279069,0.751453488372093,0.0,0.0,0.01,-0.0038461538461538,0.0248842592592592,0.0,0.0492021276595744,-0.0108695652173913,-0.0238095238095238,0.05,0.0441176470588235,-0.0121951219512195,0.032312925170068,0.0476190476190476,0.0325670498084291,0.0089285714285714,0.0368217054263565,0.025811579883627873,0.0,0.0,-0.0038461538461538,0.0040509259259259,-0.015625,0.0226063829787234,0.0108695652173913,0.0476190476190476,0.0083333333333333,-0.0441176470588235,0.024390243902439,0.0272108843537414,0.0119047619047619,0.0191570881226053,0.0357142857142857,0.0184108527131782,0.01959041151269402,0.0,0.13,0.1807692307692307,0.3674768518518518,0.125,0.3364361702127659,0.1195652173913043,0.1428571428571428,0.1833333333333333,0.1617647058823529,0.1219512195121951,0.3554421768707483,0.119047619047619,0.3505747126436782,0.1339285714285714,0.3875968992248062,0.21438292340170667,0.0,0.14,0.0576923076923076,0.1070601851851851,0.078125,0.1183510638297872,0.1195652173913043,0.0714285714285714,0.0916666666666666,0.1323529411764706,0.073170731707317,0.119047619047619,0.0833333333333333,0.1187739463601532,0.0892857142857142,0.1075581395348837,0.10049409584262087,0.0
African,-0.0054973023873293,-0.0102887487553933,0.0,0.0005813953488371,0.4656976744186046,0.6380813953488372,-0.0137039750062939,-0.022886229259292602,0.1,0.0961538461538461,0.0763888888888889,0.046875,0.0465425531914893,0.0108695652173913,0.0595238095238095,0.05,0.0147058823529411,-0.0060975609756097,0.0331632653061224,0.0476190476190476,0.0526819923371647,0.0267857142857142,0.0251937984496124,0.04617339495344248,0.03213808840306665,-0.01,0.0192307692307692,0.0179398148148148,0.03125,0.0106382978723404,-0.0434782608695652,0.0476190476190476,-0.0166666666666666,0.0147058823529411,-0.0060975609756097,0.0272108843537414,0.0119047619047619,0.0296934865900383,0.0267857142857142,0.0193798449612403,0.022173399499816712,0.019660134639535413,0.2,0.3961538461538461,0.3773148148148148,0.140625,0.2566489361702128,0.1413043478260869,0.1309523809523809,0.15,0.1029411764705882,0.0914634146341463,0.2491496598639455,0.0952380952380952,0.2212643678160919,0.0446428571428571,0.251937984496124,0.18997579210527932,0.06875202580074215,0.09,0.1346153846153846,0.1232638888888889,0.0625,0.1356382978723404,0.108695652173913,0.0714285714285714,0.1,0.0735294117647058,0.0548780487804878,0.1394557823129251,0.0833333333333333,0.1178160919540229,0.0982142857142857,0.1046511627906976,0.09986799410863711,0.020370646093523116
African American,0.0056386966990764,0.0104849279161205,-0.0017441860465116,-0.0063953488372092,0.4622093023255814,0.6712209302325581,-0.0025679759198881996,-0.0021125525877787998,0.14,0.073076923076923,0.0515046296296296,0.03125,0.0465425531914893,-0.0326086956521739,0.0595238095238095,0.0583333333333333,0.0294117647058823,0.0121951219512195,0.042517006802721,0.0476190476190476,0.0613026819923371,0.0178571428571428,0.0465116279069767,0.0500169558828457,0.03183421018960762,0.0,0.0,0.0167824074074074,0.0,0.0199468085106383,0.0652173913043478,0.0238095238095238,0.0083333333333333,-0.0294117647058823,0.048780487804878,0.0212585034013605,0.0357142857142857,0.0162835249042145,0.0357142857142857,0.0106589147286821,0.02212741542258929,0.012833539460824835,0.4,0.3346153846153846,0.3466435185185185,0.0625,0.2433510638297872,0.2065217391304347,0.1071428571428571,0.1583333333333333,0.088235294117647,0.1219512195121951,0.2619047619047619,0.119047619047619,0.2528735632183908,0.1071428571428571,0.2616279069767442,0.20479274123270205,0.07769720558037589,0.12,0.1,0.1059027777777777,0.0625,0.1210106382978723,0.108695652173913,0.0952380952380952,0.0583333333333333,0.0294117647058823,0.073170731707317,0.1130952380952381,0.0357142857142857,0.1254789272030651,0.0714285714285714,0.1094961240310077,0.0886317426470906,0.022184987318775256
Black,0.0005091393064995,0.0010159160176093,-0.0122093023255814,0.0267441860465116,0.4988372093023255,0.6360465116279069,-0.0076975333124651,-0.01158156448629,0.04,0.0653846153846153,0.0561342592592592,0.0625,0.0452127659574468,-0.0108695652173913,0.0595238095238095,0.0416666666666666,0.0588235294117647,-0.0182926829268292,0.0518707482993197,0.0119047619047619,0.0354406130268199,0.0446428571428571,0.0348837209302325,0.042476706376784905,0.027015878880030146,-0.01,0.0153846153846153,0.0092592592592592,0.03125,0.0292553191489361,0.0108695652173913,0.0,0.0333333333333333,-0.0147058823529411,0.0426829268292682,0.0280612244897959,0.0119047619047619,0.0325670498084291,0.0357142857142857,0.0184108527131782,0.02155993841041302,0.014836455720530174,0.18,0.2961538461538461,0.333912037037037,0.09375,0.2340425531914893,0.1847826086956521,0.0833333333333333,0.125,0.0588235294117647,0.0792682926829268,0.233843537414966,0.0595238095238095,0.2461685823754789,0.1160714285714285,0.2558139534883721,0.17203250079200696,0.0730973568348948,0.11,0.0923076923076923,0.1157407407407407,0.09375,0.1196808510638298,0.0978260869565217,0.0238095238095238,0.0833333333333333,0.0735294117647058,0.0670731707317073,0.1335034013605442,0.0833333333333333,0.1245210727969348,0.0892857142857142,0.0901162790697674,0.09318737410362324,0.0180338732262896
Caucasian,0.0019874570370039,0.0049904030710172,0.0174418604651162,-0.0145348837209302,0.6017441860465116,0.5427325581395349,-0.0062192155819607,-0.0076070774328821,-0.01,-0.0076923076923076,0.0086805555555555,0.09375,0.0611702127659574,-0.0217391304347826,0.0238095238095238,0.0083333333333333,-0.0147058823529411,0.024390243902439,0.0246598639455782,0.0238095238095238,0.0296934865900383,0.0178571428571428,0.0251937984496124,0.026365667033249048,0.026414982938832605,0.0,0.0076923076923076,0.021412037037037,0.0625,0.0159574468085106,0.0434782608695652,0.0476190476190476,0.0083333333333333,-0.0294117647058823,0.0121951219512195,0.0153061224489795,0.0476190476190476,0.0,0.0267857142857142,0.0164728682170542,0.02365220483917991,0.016721726696164556,0.13,0.1,0.214699074074074,0.125,0.2287234042553191,0.217391304347826,0.0952380952380952,0.075,0.1323529411764706,0.073170731707317,0.2151360544217687,0.119047619047619,0.1925287356321839,0.0892857142857142,0.2403100775193798,0.1498589167803845,0.07756748488219171,0.08,0.0923076923076923,0.1116898148148148,0.09375,0.1170212765957446,0.0869565217391304,0.0714285714285714,0.0916666666666666,0.088235294117647,0.0609756097560975,0.1105442176870748,0.0476190476190476,0.1111111111111111,0.0625,0.1172480620155038,0.08953692572394015,0.019565161682098688
White,-0.0074739250265703,-0.0185902401239349,0.0055232558139534,-0.0470930232558139,0.5979651162790698,0.5270348837209302,-0.0156805976455349,-0.031187720627834203,0.03,-0.0076923076923076,0.0231481481481481,0.015625,0.0345744680851063,0.0108695652173913,-0.0119047619047619,0.0166666666666666,0.0147058823529411,0.0,0.0127551020408163,-0.0119047619047619,0.0402298850574712,-0.0089285714285714,0.0436046511627907,0.018840651444115626,0.018386906223826206,0.03,-0.0115384615384615,0.0092592592592592,0.015625,0.0053191489361702,0.0,0.0714285714285714,-0.0083333333333333,0.0,0.0365853658536585,0.0306122448979591,0.0238095238095238,0.0086206896551724,0.0178571428571428,0.005813953488372,0.018320179670508283,0.017026197518012032,0.13,0.0923076923076923,0.2280092592592592,0.078125,0.2207446808510638,0.1630434782608695,0.0595238095238095,0.0333333333333333,0.1029411764705882,0.0975609756097561,0.2066326530612245,0.0833333333333333,0.21455938697318,0.0982142857142857,0.2412790697674418,0.13664054229772246,0.08353948255325955,0.05,0.0884615384615384,0.1180555555555555,0.046875,0.1063829787234042,0.0652173913043478,0.0952380952380952,0.1083333333333333,0.1176470588235294,0.0975609756097561,0.1343537414965986,0.0476190476190476,0.1178160919540229,0.0535714285714285,0.1085271317829457,0.09037729123157355,0.026504291306416992
European,0.0115786600328688,0.0209745079057761,0.0090116279069767,0.0290697674418605,0.4479651162790697,0.6755813953488372,0.0033719874139042007,0.0083770274018768,0.02,-0.0115384615384615,0.0381944444444444,0.046875,0.0545212765957446,0.1195652173913043,0.0119047619047619,-0.0166666666666666,0.0735294117647058,0.0121951219512195,0.0544217687074829,0.0,0.0526819923371647,0.0089285714285714,0.0436046511627907,0.037641823059554554,0.0310960109888843,0.0,0.0115384615384615,0.0017361111111111,0.03125,0.0279255319148936,0.0108695652173913,0.0119047619047619,0.0416666666666666,-0.0588235294117647,0.024390243902439,0.0272108843537414,0.0238095238095238,0.0210727969348659,0.0446428571428571,0.0213178294573643,0.023877250891056145,0.011953539961729367,0.14,0.15,0.3055555555555556,0.109375,0.3018617021276595,0.3369565217391304,0.1309523809523809,0.2,0.1323529411764706,0.1097560975609756,0.2993197278911564,0.1428571428571428,0.2729885057471264,0.1339285714285714,0.3168604651162791,0.2055176408101632,0.04458094856807897,0.08,0.0576923076923076,0.1047453703703703,0.0625,0.1289893617021276,0.0978260869565217,0.0595238095238095,0.075,0.088235294117647,0.073170731707317,0.1309523809523809,0.0476190476190476,0.1302681992337164,0.1160714285714285,0.1182170542635659,0.09138740484734935,0.018637616550613148
Roma,0.0134049634316705,0.0240925152585929,0.0122093023255813,0.0267441860465116,0.4436046511627907,0.688953488372093,0.0051982908127059,0.011495034754693599,0.05,-0.0115384615384615,0.0347222222222222,0.078125,0.0398936170212766,0.0217391304347826,0.119047619047619,0.0416666666666666,-0.0147058823529411,0.0060975609756097,0.0493197278911564,0.0833333333333333,0.0488505747126436,0.0446428571428571,0.0436046511627907,0.04581915363349069,0.034492067351008064,0.01,0.0038461538461538,0.0144675925925925,0.078125,0.0359042553191489,0.0652173913043478,0.0476190476190476,0.0,-0.0294117647058823,0.048780487804878,0.0178571428571428,0.0476190476190476,0.0191570881226053,0.0535714285714285,0.0125968992248062,0.032278219972472086,0.020378217062097918,0.17,0.2346153846153846,0.3275462962962963,0.109375,0.2978723404255319,0.217391304347826,0.2857142857142857,0.1416666666666666,0.1323529411764706,0.1280487804878048,0.2874149659863945,0.1547619047619047,0.2806513409961685,0.1339285714285714,0.2800387596899225,0.21209190283954849,0.05246985127545331,0.13,0.05,0.1116898148148148,0.140625,0.1156914893617021,0.108695652173913,0.119047619047619,0.0833333333333333,0.0588235294117647,0.073170731707317,0.1267006802721088,0.0714285714285714,0.1091954022988505,0.0892857142857142,0.0998062015503876,0.09916624931240642,0.017648078326636736
Native American,0.0127925575443764,0.0217530390275111,0.0061046511627906,0.0290697674418605,0.4119186046511628,0.7034883720930233,0.004585884925411799,0.0091555585236118,0.07,0.0346153846153846,0.0607638888888888,-0.03125,0.0611702127659574,0.0434782608695652,0.0238095238095238,0.125,0.0,-0.0121951219512195,0.0552721088435374,0.0357142857142857,0.0325670498084291,0.0625,0.0290697674418604,0.04516037364724346,0.032988739073102305,0.0,0.0038461538461538,0.0138888888888888,0.03125,0.0239361702127659,0.0326086956521739,0.0714285714285714,0.0166666666666666,-0.0147058823529411,-0.0182926829268292,0.0314625850340136,0.0357142857142857,0.0210727969348659,0.0267857142857142,0.0164728682170542,0.02387546414406162,0.015503681748590363,0.19,0.2346153846153846,0.3547453703703703,0.15625,0.2925531914893617,0.217391304347826,0.1428571428571428,0.475,0.088235294117647,0.1585365853658536,0.3035714285714285,0.1071428571428571,0.2662835249042146,0.1339285714285714,0.3100775193798449,0.22874587830603355,0.06179361487207326,0.08,0.0807692307692307,0.0983796296296296,0.0625,0.1143617021276595,0.0760869565217391,0.0952380952380952,0.0833333333333333,0.1029411764705882,0.0670731707317073,0.1215986394557823,0.0595238095238095,0.1226053639846743,0.0625,0.0881782945736434,0.08767262682399282,0.019923987007845558
South American,0.0005759053077716,0.0009442870632672,-0.0162790697674418,0.0459302325581395,0.3901162790697674,0.7061046511627908,-0.007630767311193,-0.0116531934406321,0.06,0.0076923076923076,0.068287037037037,0.015625,0.0345744680851063,-0.0652173913043478,0.0238095238095238,0.0,0.1176470588235294,0.0365853658536585,0.0688775510204081,0.0,0.0344827586206896,0.0357142857142857,0.0329457364341085,0.04009723229300015,0.03508211584839371,0.03,0.0153846153846153,0.0173611111111111,0.046875,0.0093085106382978,0.0652173913043478,0.0714285714285714,0.0083333333333333,-0.0147058823529411,0.0121951219512195,0.0340136054421768,0.0238095238095238,0.0191570881226053,0.0625,0.0135658914728682,0.02959037642344076,0.020562748121945577,0.22,0.2,0.3217592592592592,0.203125,0.2925531914893617,0.1956521739130435,0.1666666666666666,0.2333333333333333,0.3529411764705882,0.1829268292682926,0.3937074829931973,0.119047619047619,0.3199233716475095,0.1071428571428571,0.2926356589147287,0.2400943080097638,0.05797790019578476,0.09,0.0846153846153846,0.1111111111111111,0.109375,0.1183510638297872,0.108695652173913,0.0952380952380952,0.075,0.1029411764705882,0.0609756097560975,0.1326530612244898,0.0238095238095238,0.1130268199233716,0.0803571428571428,0.0968992248062015,0.0935365910543804,0.020242700632960138
