,nonOld,old
boy,0.7358695652173913,0.7358695652173913
elder,0.7282608695652174,0.7282608695652174
girl,0.6956521739130435,0.6956521739130435
kid,0.7005434782608696,0.7005434782608696
man,0.6217391304347826,0.6217391304347826
woman,0.6440217391304348,0.6440217391304348
