,nonOld,old
boy,0.07065217391304343,0.03239130434782604
elder,0.023043478260869544,0.09304347826086952
girl,0.0769565217391304,0.0377173913043478
kid,0.09999999999999995,0.028369565217391257
man,0.04380434782608692,0.06304347826086952
woman,0.058260869565217345,0.051195652173912996
