,nonOld,old
boy,0.02804347826086954,0.009782608695652142
elder,-0.010652173913043479,0.04413043478260866
girl,0.01249999999999998,0.01217391304347824
kid,0.03902173913043474,0.00152173913043478
man,0.01152173913043476,0.020978260869565158
woman,0.00380434782608694,0.012608695652173863
