,nonOld,old
boy,0.822391304347826,0.822391304347826
elder,0.7956521739130434,0.7956521739130434
girl,0.8105434782608695,0.8105434782608695
kid,0.8172826086956521,0.8172826086956521
man,0.7821739130434782,0.7821739130434782
woman,0.7865217391304349,0.7865217391304349
