,nonOld,old
boy,0.1079347826086956,-0.08771739130434777
elder,-0.08108695652173911,0.14065217391304344
girl,0.13152173913043474,-0.09315217391304345
kid,0.12945652173913041,-0.10891304347826081
man,0.043260869565217366,-0.01413043478260868
woman,0.05293478260869562,-0.00771739130434782
