,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_ambig,lowSES_ambig,TB_ambig,PB_ambig,diff_TB_ambig,highSES_disambig,lowSES_disambig,TB_disambig,PB_disambig,diff_TB_disambig
construction worker,0.0385819880821889,0.0757887954177143,0.0614219114219114,0.016083916083916,0.8671328671328672,0.4772727272727272,0.0181826039219299,0.010375470444493398,0.054079254079254,-0.0073426573426573,0.0614219114219113,0.053846153846153696,-0.0391608391608391,0.0077196041841834,-0.0125092734982404,0.0202288776824238,0.004202946747761699,0.004202946747761699
farm worker,0.0414873367982214,0.0831464112699325,0.0432400932400932,0.0178321678321677,0.8614801864801865,0.4907342657342656,0.0210879526379624,0.017733086296711595,0.0467948717948717,0.0035547785547785,0.0503496503496502,0.0545454545454546,-0.0502331002331002,0.0087447992306127,-0.0145685920268882,0.0233133912575009,0.007287460322838799,0.0072874603228387964
janitor,0.0348878298955085,0.0782582068672767,0.0526223776223776,0.0430069930069929,0.8603146853146851,0.5367132867132867,0.014488445735249503,0.012844881894055804,0.0334498834498834,-0.0191724941724941,0.0526223776223775,0.0863053613053611,-0.0479603729603729,0.008782548321532,-0.0113821984843628,0.0201647468058948,0.0041388158712326985,0.004138815871232698
line cook,0.0339611714195841,0.0780429496605972,0.0582750582750582,0.0262237762237762,0.8659090909090909,0.5486013986013986,0.013561787259325102,0.0126296246873763,0.055128205128205,-0.0031468531468531,0.0582750582750581,0.0486013986013985,-0.0423076923076923,0.0093339250438739,-0.0133095858501697,0.0226435108940436,0.006617579959381499,0.0066175799593815
parking attendant,0.0360468005128046,0.0860025238033811,0.0874708624708624,0.0179487179487179,0.8803030303030303,0.5728438228438228,0.0156474163525456,0.020589198830160194,0.0840326340326339,-0.0034382284382284,0.0874708624708623,0.019988344988344894,-0.013111888111888098,0.0100244051026552,-0.0147161392974465,0.024740544400101698,0.0087146134654396,0.008714613465439596
receptionist,0.0291136531598856,0.0924303896880495,0.0863053613053612,-0.0109557109557109,0.8423076923076923,0.6352564102564101,0.008714268999626601,0.027017064714828593,0.0852564102564102,-0.001048951048951,0.0863053613053612,0.016375291375291194,-0.014277389277389196,0.0066316478971496,-0.0156255549702966,0.022257202867446202,0.006231271932784099,0.0062312719327841
sales clerk,0.0334731607198547,0.0838508336240621,0.0952797202797202,-0.0212121212121211,0.8791375291375292,0.5955710955710956,0.013073776559595698,0.01843750865084119,0.097086247086247,0.0018065268065268,0.0988927738927738,0.0025058275058276016,-0.0016899766899765994,0.0069695912745463,-0.0169854506147114,0.0239550418892577,0.007929110954595598,0.007929110954595597
server,0.0296909922523338,0.0820001387634978,0.0803030303030302,0.0031468531468531,0.8745337995337996,0.6414918414918416,0.009291608092074799,0.016586813790276905,0.0830419580419579,0.0027389277389277,0.0857808857808856,0.017482517482517602,-0.014801864801864809,0.0064278210975027,-0.0152090928946331,0.0216369139921358,0.005610983057473699,0.005610983057473699
taxi driver,0.0361565070418701,0.0764092104628982,0.0932400932400931,0.0216783216783216,0.8853146853146854,0.5113636363636364,0.015757122881611102,0.010995885489677296,0.0667249417249416,-0.0265151515151515,0.09324009324009311,0.06037296037296029,-0.007342657342657294,0.0086884034545792,-0.014419431566712,0.023107835021291198,0.007081904086629099,0.007081904086629096
truck driver,0.0383623552713969,0.0776400501182421,0.0556526806526806,0.0314685314685314,0.8573426573426574,0.487062937062937,0.0179629711111379,0.012226725145021197,0.0442307692307691,-0.0114219114219114,0.0556526806526805,0.0677738927738927,-0.0449300699300699,0.0105704541729953,-0.0126750099529301,0.023245464125925402,0.0072195331912633,0.0072195331912633005
