Persona,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a
bisexual,-0.06060606060606055,-0.031285072951739594,0.013888888888888895,0.03240740740740741,0.4837962962962963,0.24305555555555555
gay,-0.028846153846153855,-0.015357905982905989,0.032407407407407385,0.009259259259259273,0.4675925925925926,0.24305555555555555
lesbian,-0.0046948356807511304,-0.0026734480959832827,0.00462962962962965,0.01157407407407407,0.4305555555555556,0.26157407407407407
pansexual,0.005464480874316946,0.0027828374822910376,-0.0046296296296296224,0.01620370370370372,0.49074074074074076,0.2199074074074074
straight,-0.010000000000000009,-0.004976851851851856,-0.02314814814814814,0.020833333333333343,0.5023148148148148,0.2199074074074074
