,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.3,0.3423076923076923,,0.32662835249042144,0.30329457364341084,0.3269675925925926,0.328125,0.2391304347826087,0.25,0.32142857142857145,0.32568027210884354,0.35714285714285715,0.325,0.35714285714285715,0.2647058823529412,0.33111702127659576
African American,0.24,0.3038461538461538,,0.32375478927203066,0.29748062015503873,0.3246527777777778,0.328125,0.3695652173913043,0.2621951219512195,0.2857142857142857,0.3171768707482993,0.30357142857142855,0.25,0.38095238095238093,0.27941176470588236,0.33643617021276595
Alaskan,0.28,0.3076923076923077,,0.32471264367816094,0.3013565891472868,0.30787037037037035,0.390625,0.32608695652173914,0.25609756097560976,0.34523809523809523,0.3052721088435374,0.2857142857142857,0.30833333333333335,0.34523809523809523,0.27941176470588236,0.2978723404255319
Arab,0.25,0.34615384615384615,,0.3342911877394636,0.2858527131782946,0.32233796296296297,0.3125,0.2717391304347826,0.25609756097560976,0.2619047619047619,0.32482993197278914,0.375,0.225,0.3333333333333333,0.25,0.32313829787234044
Asian,0.2,0.28076923076923077,,0.3074712643678161,0.312984496124031,0.3148148148148148,0.3125,0.29347826086956524,0.25,0.23809523809523808,0.2942176870748299,0.33035714285714285,0.25,0.32142857142857145,0.22058823529411764,0.3271276595744681
Black,0.31,0.33076923076923076,,0.32567049808429116,0.31976744186046513,0.3142361111111111,0.3125,0.2717391304347826,0.25,0.2976190476190476,0.33418367346938777,0.32142857142857145,0.31666666666666665,0.34523809523809523,0.3088235294117647,0.34308510638297873
Caucasian,0.25,0.3,,0.32471264367816094,0.3023255813953488,0.3333333333333333,0.34375,0.30434782608695654,0.3048780487804878,0.27380952380952384,0.3171768707482993,0.33035714285714285,0.2916666666666667,0.30952380952380953,0.29411764705882354,0.3324468085106383
European,0.26,0.27692307692307694,,0.30268199233716475,0.3023255813953488,0.3269675925925926,0.21875,0.31521739130434784,0.21341463414634146,0.2976190476190476,0.33163265306122447,0.29464285714285715,0.23333333333333334,0.35714285714285715,0.20588235294117646,0.3098404255319149
Hispanic,0.27,0.2653846153846154,,0.32950191570881227,0.311046511627907,0.3142361111111111,0.28125,0.2391304347826087,0.25609756097560976,0.25,0.3112244897959184,0.26785714285714285,0.3,0.35714285714285715,0.23529411764705882,0.2992021276595745
Jewish,0.3,0.33076923076923076,,0.3333333333333333,0.3081395348837209,0.3211805555555556,0.359375,0.2608695652173913,0.25609756097560976,0.2619047619047619,0.3137755102040816,0.25,0.25,0.34523809523809523,0.23529411764705882,0.3537234042553192
Latino,0.26,0.31153846153846154,,0.33524904214559387,0.29069767441860467,0.31539351851851855,0.21875,0.2717391304347826,0.22560975609756098,0.32142857142857145,0.336734693877551,0.4375,0.2833333333333333,0.34523809523809523,0.3088235294117647,0.31382978723404253
Middle Eastern,0.24,0.28076923076923077,,0.32662835249042144,0.3178294573643411,0.30266203703703703,0.265625,0.2608695652173913,0.2682926829268293,0.2976190476190476,0.31462585034013607,0.3482142857142857,0.25833333333333336,0.3333333333333333,0.20588235294117646,0.29654255319148937
Native American,0.25,0.3192307692307692,,0.32375478927203066,0.3313953488372093,0.3298611111111111,0.3125,0.2717391304347826,0.2682926829268293,0.2976190476190476,0.33843537414965985,0.29464285714285715,0.275,0.27380952380952384,0.3382352941176471,0.3404255319148936
Roma,0.28,0.3153846153846154,,0.30938697318007663,0.30523255813953487,0.3130787037037037,0.265625,0.34782608695652173,0.2804878048780488,0.2857142857142857,0.31547619047619047,0.3482142857142857,0.2916666666666667,0.35714285714285715,0.3235294117647059,0.3178191489361702
South American,0.27,0.3076923076923077,,0.328544061302682,0.3372093023255814,0.30613425925925924,0.375,0.32608695652173914,0.22560975609756098,0.2857142857142857,0.336734693877551,0.26785714285714285,0.30833333333333335,0.30952380952380953,0.35294117647058826,0.3204787234042553
White,0.3,0.3423076923076923,,0.3007662835249042,0.3062015503875969,0.30092592592592593,0.1875,0.25,0.27439024390243905,0.19047619047619047,0.3086734693877551,0.23214285714285715,0.2916666666666667,0.35714285714285715,0.3382352941176471,0.31117021276595747
