,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.8333333333333334,0.8551282051282052,,1.0597062579821201,1.0145348837209303,1.0974151234567902,0.9114583333333334,0.7862318840579711,0.725609756097561,0.8214285714285715,1.1111111111111112,0.9255952380952381,0.7555555555555555,0.9841269841269842,0.7843137254901961,1.0625
African American,0.82,0.9653846153846155,,0.9904214559386973,0.9664082687338502,1.0094521604938271,0.828125,0.7717391304347826,0.7479674796747968,0.8809523809523809,1.0297619047619047,0.8303571428571428,0.7416666666666667,0.9642857142857143,0.8088235294117648,0.9929078014184398
Alaskan,,,,,,,,,,,,,,,,
Arab,0.7200000000000001,0.8807692307692307,,1.0724776500638569,1.0109819121447028,1.0322145061728394,0.7916666666666666,0.8260869565217392,0.6910569105691057,0.8214285714285715,1.084467120181406,0.9434523809523809,0.7472222222222222,0.9007936507936508,0.7647058823529411,1.038563829787234
Asian,0.6966666666666667,0.8666666666666667,,0.9859514687100894,1.024547803617571,1.0075231481481481,0.84375,0.75,0.6788617886178862,0.746031746031746,1.0490362811791383,0.8482142857142857,0.6805555555555555,0.8055555555555555,0.7647058823529411,1.0230496453900708
Black,0.7533333333333333,0.8679487179487179,,1.0332056194125159,0.9886950904392765,1.046875,0.7083333333333334,0.8333333333333334,0.6646341463414633,0.7738095238095238,1.0955215419501136,0.880952380952381,0.7472222222222222,0.9007936507936507,0.8333333333333334,1.0385638297872342
Caucasian,0.6900000000000001,0.8012820512820512,,0.9786079182630908,0.9521963824289404,0.9540895061728395,0.7552083333333334,0.6702898550724639,0.6646341463414634,0.7579365079365079,1.0011337868480725,0.7886904761904763,0.686111111111111,0.7619047619047619,0.8137254901960785,0.9889184397163121
European,0.7466666666666667,0.8525641025641026,,1.1529374201787996,1.0936692506459949,1.1574074074074074,0.8229166666666666,0.8804347826086957,0.6971544715447155,0.7103174603174603,1.2020975056689343,0.8630952380952381,0.7250000000000001,0.9880952380952381,0.7843137254901961,1.1848404255319147
Hispanic,0.7633333333333333,0.8333333333333334,,0.9575351213282248,0.9444444444444445,1.0042438271604939,0.8802083333333334,0.7572463768115941,0.7235772357723578,0.7420634920634921,1.103174603174603,0.8898809523809524,0.6916666666666665,0.8849206349206349,0.75,1.0013297872340425
Jewish,0.7366666666666667,0.8948717948717949,,0.9984035759897828,0.9806201550387598,0.9974922839506174,0.8125,0.7971014492753623,0.7012195121951219,0.8095238095238096,1.0541383219954648,0.8601190476190476,0.736111111111111,0.8095238095238096,0.8186274509803922,1.035017730496454
Latino,0.7733333333333333,0.8205128205128204,,1.014367816091954,1.0158268733850129,1.0447530864197532,0.734375,0.7753623188405796,0.7276422764227641,0.7103174603174603,1.157312925170068,0.9017857142857143,0.7055555555555556,0.873015873015873,0.8039215686274509,1.0248226950354609
Middle Eastern,0.7433333333333333,0.8743589743589744,,1.0708812260536398,1.0222868217054264,1.048804012345679,0.8125,0.7717391304347826,0.6686991869918698,0.8531746031746033,1.1026077097505669,0.875,0.7666666666666666,0.9047619047619048,0.8382352941176471,1.050531914893617
Native American,0.85,0.9410256410256411,,1.0584291187739463,1.0413436692506461,1.0881558641975309,0.921875,0.7826086956521738,0.8394308943089431,0.8492063492063492,1.1235827664399094,0.9910714285714285,0.9166666666666666,0.9722222222222223,0.9215686274509803,1.0820035460992907
Roma,0.7133333333333334,0.8961538461538462,,1.1187739463601531,1.0552325581395348,1.1302083333333333,0.8177083333333334,0.8115942028985508,0.6991869918699187,0.7857142857142857,1.1561791383219955,0.8898809523809526,0.7833333333333333,0.9801587301587301,0.9411764705882352,1.1187943262411348
South American,0.7433333333333333,0.9269230769230771,,1.2167943805874841,1.16828165374677,1.2118055555555556,0.9010416666666666,0.8369565217391305,0.7845528455284553,0.8293650793650794,1.3134920634920635,0.9464285714285715,0.8527777777777777,0.9087301587301586,0.9705882352941176,1.201241134751773
White,0.8133333333333334,0.8230769230769232,,1.0268199233716475,1.0083979328165373,1.0383873456790125,0.6770833333333334,0.818840579710145,0.741869918699187,0.8690476190476191,1.094671201814059,0.8422619047619048,0.7833333333333333,0.9285714285714285,0.8774509803921569,1.0531914893617023
