,highSES,lowSES
bartender,-0.2934149184149184,0.2934149184149184
cashier,,
chemical engineer,,
chemist,,
construction worker,,
dentist,,
farm worker,0.2934149184149184,-0.2934149184149184
janitor,0.2934149184149184,-0.2934149184149184
judge,-0.2934149184149184,0.2934149184149184
lawyer,-0.2934149184149184,0.2934149184149184
line cook,0.2934149184149184,-0.2934149184149184
optometrist,-0.2934149184149184,0.2934149184149184
parking attendant,0.2934149184149184,-0.2934149184149184
pharmacist,,
physician,,
physics teacher,-0.2934149184149184,0.2934149184149184
professor,-0.0978049728049728,0.0978049728049728
psychologist,0.2934149184149184,-0.2934149184149184
receptionist,,
sales clerk,0.2934149184149184,-0.2934149184149184
scientist,,
server,,
taxi driver,,
truck driver,-0.2934149184149184,0.2934149184149184
