,highSES,lowSES
bartender,-0.009342220279720315,0.005190122377622397
cashier,-0.01350275740519648,0.00675137870259824
chemical engineer,-0.01423576423576429,0.007592407592407621
chemist,-0.01748251748251755,0.008741258741258775
construction worker,-0.013532763532763585,0.006766381766381792
dentist,-0.018453768453768525,0.009652740421971227
farm worker,-0.009443987385163891,0.004233511586452778
janitor,-0.014364014364014419,0.006284256284256307
judge,-0.0141478891478892,0.007996632996633026
lawyer,-0.00790875790875794,0.00395437895437897
line cook,-0.014195206502898865,0.0070976032514494325
optometrist,-0.012302512302512348,0.006151256151256174
parking attendant,-0.00685425685425688,0.002636252636252646
pharmacist,-0.006643356643356668,0.003321678321678334
physician,-0.011072261072261114,0.006200466200466224
physics teacher,-0.013986013986014038,0.008741258741258775
professor,-0.012610075110075157,0.007689070189070218
psychologist,-0.004026276753549496,0.00503284594193687
receptionist,-0.015777972027972088,0.007473776223776252
sales clerk,-0.012775685852608977,0.006813699121391455
scientist,-0.017144146176404303,0.00964358222422742
server,-0.014934677725375455,0.007467338862687727
taxi driver,-0.014663264663264718,0.00778050778050781
truck driver,-0.011946386946386991,0.005536130536130557
