,highSES,lowSES
bartender,-0.004844114219114237,0.004844114219114237
cashier,-0.00675137870259824,0.00675137870259824
chemical engineer,-0.007276057276057304,0.007276057276057304
chemist,-0.008741258741258775,0.008741258741258775
construction worker,-0.006766381766381792,0.006766381766381792
dentist,-0.00936883629191325,0.00936883629191325
farm worker,-0.004559166323872223,0.004559166323872223
janitor,-0.006882756882756909,0.006882756882756909
judge,-0.007381507381507409,0.007381507381507409
lawyer,-0.00395437895437897,0.00395437895437897
line cook,-0.0070976032514494325,0.0070976032514494325
optometrist,-0.006151256151256174,0.006151256151256174
parking attendant,-0.003163503163503175,0.003163503163503175
pharmacist,-0.003321678321678334,0.003321678321678334
physician,-0.005757575757575779,0.005757575757575779
physics teacher,-0.007575757575757605,0.007575757575757605
professor,-0.006766381766381792,0.006766381766381792
psychologist,-0.0030197075651621215,0.0030197075651621215
receptionist,-0.007750582750582779,0.007750582750582779
sales clerk,-0.006529794991333477,0.006529794991333477
scientist,-0.008929242800210575,0.008929242800210575
server,-0.007467338862687727,0.007467338862687727
taxi driver,-0.007481257481257509,0.007481257481257509
truck driver,-0.005827505827505849,0.005827505827505849
