,highSES,lowSES
bartender,0.014568764568764568,-0.014568764568764568
cashier,0.023310023310023312,-0.023310023310023312
chemical engineer,0.027389277389277388,-0.027389277389277388
chemist,0.018648018648018648,-0.018648018648018648
construction worker,0.014277389277389278,-0.014277389277389278
dentist,0.020687645687645688,-0.020687645687645688
farm worker,0.0236013986013986,-0.0236013986013986
janitor,0.023310023310023312,-0.023310023310023312
judge,0.027097902097902096,-0.027097902097902096
lawyer,0.026515151515151516,-0.026515151515151516
line cook,0.02097902097902098,-0.02097902097902098
optometrist,0.023310023310023312,-0.023310023310023312
parking attendant,0.019230769230769232,-0.019230769230769232
pharmacist,0.026806526806526808,-0.026806526806526808
physician,0.016317016317016316,-0.016317016317016316
physics teacher,0.019230769230769232,-0.019230769230769232
professor,0.019230769230769232,-0.019230769230769232
psychologist,0.026806526806526808,-0.026806526806526808
receptionist,0.016317016317016316,-0.016317016317016316
sales clerk,0.013403263403263404,-0.013403263403263404
scientist,0.022144522144522144,-0.022144522144522144
server,0.018065268065268064,-0.018065268065268064
taxi driver,0.022144522144522144,-0.022144522144522144
truck driver,0.024475524475524476,-0.024475524475524476
