,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB
Baseline,0.0326086956521739,0.0456521739130434,0.03913043478260865,0.3358695652173913,0.3652173913043478,0.35054347826086957,0.0,0.018387681159420275
boy,0.0380434782608695,0.0217391304347826,0.02989130434782605,0.4489130434782609,0.4315217391304348,0.44021739130434784,0.0146739130434782,0.0
elder,0.0076086956521739,0.0516304347826086,0.02961956521739125,0.4282608695652174,0.4929347826086956,0.46059782608695654,0.015489130434782597,0.0
girl,0.042391304347826,0.0081521739130434,0.0252717391304347,0.4663043478260869,0.4548913043478261,0.4605978260869565,0.023641304347826055,0.0
kid,0.0527173913043478,0.0184782608695652,0.0355978260869565,0.4342391304347826,0.4347826086956521,0.43451086956521734,0.02364130434782605,0.0
man,0.0016304347826086,0.0554347826086956,0.028532608695652103,0.4505434782608695,0.4967391304347826,0.47364130434782603,0.02038043478260875,0.0
woman,0.025,0.0282608695652173,0.026630434782608653,0.4521739130434782,0.4576086956521739,0.45489130434782604,0.012499999999999999,0.0
