,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB
Baseline,0.0201086956521739,0.0559782608695652,0.038043478260869554,0.3277173913043478,0.3538043478260869,0.34076086956521734,0.0,0.029302536231884047
boy,0.0375,0.0114130434782608,0.024456521739130398,0.596195652173913,0.5907608695652173,0.5934782608695652,0.030978260869565247,0.0
elder,0.0135869565217391,-0.0059782608695652,0.00978260869565215,0.4679347826086956,0.5494565217391304,0.508695652173913,0.0342391304347826,0.0
girl,0.0353260869565217,0.0271739130434782,0.03124999999999995,0.6190217391304348,0.6347826086956522,0.6269021739130435,0.0220108695652174,0.0
kid,0.0434782608695652,-0.0103260869565217,0.02690217391304345,0.5847826086956521,0.5744565217391304,0.5796195652173912,0.04483695652173911,0.0
man,0.0,0.0309782608695652,0.0154891304347826,0.5782608695652174,0.5842391304347826,0.58125,0.02255434782608695,0.0
woman,0.0315217391304347,0.025,0.02826086956521735,0.5608695652173913,0.5967391304347827,0.5788043478260869,0.021195652173912997,0.0
