,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0266304347826086,0.029891304347826,0.0282608695652173,0.4146739130434783,0.4494565217391304,0.4320652173913043,0.0,0.0176177536231884,0.1016624040920716,0.1358695652173913
boy,0.0532608695652173,0.0135869565217391,0.0334239130434782,0.4347826086956521,0.3777173913043478,0.40624999999999994,0.0214673913043478,0.0,0.0400528169014084,0.1875
elder,-0.0038043478260869,0.0804347826086956,0.042119565217391255,0.3451086956521739,0.4815217391304348,0.41331521739130433,0.040489130434782555,0.0,0.0775557158491692,0.1733695652173913
girl,0.0429347826086956,0.0320652173913043,0.03749999999999995,0.3983695652173913,0.3766304347826087,0.3875,0.009239130434782649,0.0,0.0456435944140861,0.225
kid,0.0413043478260869,-0.0054347826086956,0.02336956521739125,0.4782608695652174,0.4097826086956522,0.4440217391304348,0.024999999999999953,0.0,0.0722234673041485,0.1119565217391304
man,0.0380434782608695,0.0320652173913043,0.0350543478260869,0.3728260869565217,0.446195652173913,0.4095108695652173,0.006793478260869599,0.0,0.0980518983466014,0.1809782608695652
woman,0.0315217391304347,0.0304347826086956,0.03097826086956515,0.3326086956521739,0.3880434782608695,0.3603260869565217,0.0027173913043478486,0.0,0.0190501219409638,0.2793478260869565
