,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a,TB_nonOld_std,TB_old_std,TB_std,BAmt_nonOld_std,BAmt_old_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,0.022282608695652142,0.031086956521739085,0.026684782608695577,1.2742391304347824,1.2917391304347825,1.2829891304347825,0.0,0.05635869565217384,0.09094468037689625,0.14467391304347826,0.009197476435350535,0.007908682505904869,0.001643067006285968,0.00817460681607092,0.011561661761369331,0.008109671814421248,0.0,0.004371688743022389,0.01006141837780429,0.0054064478762808205
boy,0.08347826086956518,-0.02054347826086954,0.0520108695652173,1.3010869565217391,1.2674999999999998,1.2842934782608695,0.0564130434782608,0.0,0.0550591337125777,0.14380434782608692,0.016615153536219153,0.011597372755086207,0.00531831731422827,0.05622308219623519,0.0825932479835753,0.06930709584863332,0.012779946484086155,0.0,0.011241459796927922,0.04620473056575554
elder,-0.08141304347826084,0.1419565217391304,0.11168478260869559,1.1918478260869565,1.3421739130434782,1.2670108695652176,0.10728260869565213,0.0,0.069963948300601,0.1553260869565217,0.027063689497645236,0.011764264558607762,0.015424636898172122,0.07256849316596062,0.07834883341532613,0.07514411956436766,0.02247754077561579,0.0,0.01915938225738498,0.05009607970957841
girl,0.07978260869565212,-0.019999999999999983,0.05489130434782598,1.2539130434782608,1.2550000000000001,1.2544565217391306,0.054293478260869464,0.0,0.06398467847705494,0.16369565217391296,0.021994156295550835,0.029388860201949835,0.016146884557318535,0.08682626113065199,0.11852631654052789,0.10254047912031161,0.027397126710384738,0.0,0.02710531095280755,0.06836031941354109
kid,0.08326086956521735,-0.05597826086956516,0.0696195652173912,1.3978260869565218,1.3390217391304347,1.3684239130434783,0.07402173913043472,0.0,0.05652721643037759,0.08771739130434775,0.025219733774261226,0.025368270523202303,0.02291674543149664,0.08041348131573264,0.06034654960434225,0.06702971014101056,0.023685677996523755,0.0,0.01615523239453364,0.04468647342734042
man,0.013586956521739118,0.052717391304347785,0.037717391304347744,1.206195652173913,1.2766304347826087,1.2414130434782609,0.02331521739130426,0.0,0.07219981651330813,0.172391304347826,0.023294875589568116,0.025419449112730735,0.011642872260750432,0.08650739994790449,0.06554897590325864,0.075708023799825,0.018333351234453066,0.0,0.02668363937564517,0.05047201586654996
woman,0.030869565217391304,0.01619565217391302,0.02679347826086952,1.1345652173913046,1.1757608695652173,1.1551630434782612,0.02282608695652168,0.0,0.042155490053781476,0.22989130434782604,0.02321460250308372,0.01759527131870457,0.0060752993967313545,0.12232033234546076,0.13536934004072854,0.12855231258107844,0.013375528892604583,0.0,0.022844470292286707,0.08570154172071894
