,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB
Baseline,0.004891304347826,0.0456521739130434,0.0252717391304347,1.2690217391304348,1.292391304347826,1.2807065217391305,0.0,0.06218297101449274
boy,0.0972826086956521,-0.0168478260869565,0.057065217391304296,1.253804347826087,1.2081521739130434,1.2309782608695652,0.077445652173913,0.0
elder,-0.0418478260869565,0.1326086956521739,0.0872282608695652,1.1092391304347826,1.2597826086956525,1.1845108695652176,0.0668478260869565,0.0
girl,0.1157608695652173,-0.0489130434782608,0.08233695652173906,1.2114130434782608,1.1804347826086956,1.1959239130434782,0.10271739130434776,0.0
kid,0.0907608695652174,-0.0266304347826086,0.058695652173912996,1.3146739130434784,1.271195652173913,1.2929347826086957,0.0790760869565217,0.0
man,0.0119565217391304,0.0576086956521739,0.034782608695652154,1.1217391304347826,1.232608695652174,1.1771739130434784,0.00951086956521745,0.0
woman,0.0353260869565217,0.0010869565217391,0.018206521739130403,1.0581521739130435,1.0956521739130434,1.0769021739130435,0.0375,0.0
