,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0184782608695652,0.0320652173913043,0.02527173913043475,0.4152173913043478,0.4385869565217391,0.42690217391304347,0.0,0.021784420289855052,0.0865629892809827,0.146195652173913
boy,0.0592391304347826,0.021195652173913,0.0402173913043478,0.4331521739130435,0.3875,0.41032608695652173,0.02581521739130435,0.0,0.059141699251625,0.1793478260869565
elder,0.0163043478260869,0.0744565217391304,0.04538043478260865,0.3195652173913043,0.4701086956521739,0.3948369565217391,0.022282608695652198,0.0,0.0825312403180831,0.2103260869565217
girl,0.0608695652173913,0.0059782608695652,0.03342391304347825,0.4141304347826087,0.3831521739130434,0.3986413043478261,0.0342391304347826,0.0,0.0770922048333287,0.2027173913043478
kid,0.0516304347826086,0.0125,0.0320652173913043,0.4527173913043478,0.4092391304347826,0.4309782608695652,0.02635869565217385,0.0,0.0689165701042873,0.1380434782608695
man,0.0271739130434782,0.042391304347826,0.0347826086956521,0.3369565217391304,0.4478260869565217,0.39239130434782604,0.00951086956521735,0.0,0.0827076282218171,0.2152173913043478
woman,0.0239130434782608,0.0125,0.0182065217391304,0.3402173913043478,0.3777173913043478,0.3589673913043478,0.01249999999999995,0.0,0.0349738189092192,0.2820652173913043
