,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB
Baseline,0.0288043478260869,0.0271739130434782,0.02798913043478255,1.2625,1.2826086956521738,1.272554347826087,0.0,0.056838768115942
boy,0.0902173913043478,-0.0076086956521739,0.04891304347826085,1.3021739130434782,1.2706521739130434,1.2864130434782608,0.0480978260869565,0.0
elder,-0.0918478260869565,0.1347826086956521,0.11331521739130429,1.2483695652173914,1.4271739130434782,1.3377717391304347,0.11413043478260865,0.0
girl,0.0913043478260869,-0.021195652173913,0.05624999999999995,1.2347826086956522,1.2483695652173914,1.2415760869565218,0.0554347826086956,0.0
kid,0.083695652173913,-0.0760869565217391,0.07989130434782604,1.5206521739130434,1.375,1.4478260869565216,0.0790760869565217,0.0
man,0.0347826086956521,0.0396739130434782,0.03722826086956515,1.2652173913043478,1.3092391304347826,1.2872282608695653,0.009239130434782597,0.0
woman,0.0641304347826087,-0.0076086956521739,0.0358695652173913,1.190217391304348,1.2065217391304348,1.1983695652173914,0.03505434782608695,0.0
