,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0288043478260869,0.0266304347826086,0.02771739130434775,0.4222826086956521,0.4298913043478261,0.4260869565217391,0.0,0.022780797101449226,0.1025981786456964,0.1478260869565217
boy,0.0206521739130434,-0.0097826086956521,0.01521739130434775,0.4619565217391304,0.4804347826086956,0.471195652173913,0.0222826086956521,0.0,0.0445265485656282,0.0576086956521739
elder,-0.0358695652173913,0.05,0.042934782608695654,0.3858695652173913,0.5293478260869565,0.4576086956521739,0.0440217391304348,0.0,0.0562654797812599,0.0847826086956521
girl,0.0233695652173913,-0.0157608695652173,0.0195652173913043,0.453804347826087,0.5146739130434783,0.4842391304347826,0.02391304347826075,0.0,0.0257402860031777,0.0315217391304347
kid,0.0146739130434782,-0.008695652173913,0.0116847826086956,0.4951086956521739,0.4717391304347826,0.48342391304347826,0.02472826086956515,0.0,0.0266790238986467,0.0331521739130434
man,0.0103260869565217,0.0255434782608695,0.0179347826086956,0.4320652173913043,0.4755434782608695,0.4538043478260869,0.00978260869565215,0.0,0.0253521982025747,0.092391304347826
woman,0.0076086956521739,0.0239130434782608,0.01576086956521735,0.425,0.5,0.4625,0.0119565217391304,0.0,0.0403975363941769,0.075
