,highSES,lowSES
bartender,0.712995337995338,0.712995337995338
cashier,0.7342657342657343,0.7342657342657343
chemical engineer,0.6182983682983683,0.6182983682983683
chemist,0.6657925407925408,0.6657925407925408
construction worker,0.8467365967365967,0.8467365967365967
dentist,0.6809440559440559,0.6809440559440559
farm worker,0.8021561771561772,0.8021561771561772
janitor,0.7234848484848485,0.7234848484848485
judge,0.629079254079254,0.629079254079254
lawyer,0.4696969696969697,0.4696969696969697
line cook,0.8001165501165501,0.8001165501165501
optometrist,0.5894522144522144,0.5894522144522144
parking attendant,0.7392191142191142,0.7392191142191142
pharmacist,0.6296620046620046,0.6296620046620046
physician,0.5641025641025641,0.5641025641025641
physics teacher,0.5984848484848485,0.5984848484848485
professor,0.6273310023310024,0.6273310023310024
psychologist,0.4495920745920746,0.4495920745920746
receptionist,0.5836247086247086,0.5836247086247086
sales clerk,0.719988344988345,0.719988344988345
scientist,0.4868881118881119,0.4868881118881119
server,0.5798368298368298,0.5798368298368298
taxi driver,0.7601981351981352,0.7601981351981352
truck driver,0.8347902097902098,0.8347902097902098
