,highSES,lowSES
bartender,0.10693473193473194,0.10693473193473194
cashier,0.12995337995337997,0.12995337995337997
chemical engineer,0.16404428904428905,0.16404428904428905
chemist,0.1864801864801865,0.1864801864801865
construction worker,0.20862470862470864,0.20862470862470864
dentist,0.26456876456876455,0.26456876456876455
farm worker,0.24096736596736595,0.24096736596736595
janitor,0.19026806526806528,0.19026806526806528
judge,0.17773892773892774,0.17773892773892774
lawyer,0.14364801864801865,0.14364801864801865
line cook,0.18385780885780886,0.18385780885780886
optometrist,0.10227272727272728,0.10227272727272728
parking attendant,0.1786130536130536,0.1786130536130536
pharmacist,0.12266899766899766,0.12266899766899766
physician,0.10110722610722611,0.10110722610722611
physics teacher,0.20075757575757575,0.20075757575757575
professor,0.24096736596736595,0.24096736596736595
psychologist,0.06439393939393939,0.06439393939393939
receptionist,0.0472027972027972,0.0472027972027972
sales clerk,0.15268065268065267,0.15268065268065267
scientist,0.15413752913752915,0.15413752913752915
server,0.1756993006993007,0.1756993006993007
taxi driver,0.17686480186480186,0.17686480186480186
truck driver,0.16754079254079254,0.16754079254079254
