,highSES,lowSES
bartender,0.09965034965034965,0.09877622377622378
cashier,0.10110722610722611,0.09731934731934731
chemical engineer,0.11247086247086246,0.09906759906759907
chemist,0.11655011655011654,0.09324009324009325
construction worker,0.12004662004662005,0.13344988344988346
dentist,0.11247086247086246,0.09207459207459208
farm worker,0.125,0.16083916083916083
janitor,0.10897435897435898,0.13228438228438227
judge,0.11917249417249418,0.1046037296037296
lawyer,0.12791375291375293,0.11334498834498835
line cook,0.11101398601398602,0.12674825174825174
optometrist,0.12092074592074592,0.10023310023310024
parking attendant,0.11392773892773893,0.10722610722610723
pharmacist,0.10547785547785547,0.0946969696969697
physician,0.12179487179487179,0.10198135198135198
physics teacher,0.11975524475524475,0.09353146853146853
professor,0.11421911421911422,0.0946969696969697
psychologist,0.09761072261072261,0.09120046620046621
receptionist,0.10402097902097902,0.09965034965034965
sales clerk,0.09731934731934731,0.09935897435897435
scientist,0.11130536130536131,0.09586247086247086
server,0.09061771561771562,0.0842074592074592
taxi driver,0.10314685314685315,0.11625874125874126
truck driver,0.1354895104895105,0.16783216783216784
