,highSES,lowSES
bartender,0.02097902097902098,0.020687645687645688
cashier,0.025932400932400932,0.009615384615384616
chemical engineer,0.06993006993006994,0.013694638694638694
chemist,0.06876456876456877,-0.002913752913752914
construction worker,0.013694638694638694,0.032342657342657344
dentist,0.09207459207459208,0.008158508158508158
farm worker,0.023892773892773892,0.036421911421911424
janitor,-0.006701631701631702,-0.009324009324009324
judge,0.026223776223776224,-0.005244755244755245
lawyer,0.04603729603729604,0.003205128205128205
line cook,0.020687645687645688,0.023310023310023312
optometrist,0.04895104895104895,0.009032634032634032
parking attendant,0.027097902097902096,0.018065268065268064
pharmacist,0.05536130536130536,0.00844988344988345
physician,0.053613053613053616,0.007284382284382284
physics teacher,0.07517482517482517,-0.003787878787878788
professor,0.07896270396270397,-0.007575757575757576
psychologist,0.025349650349650348,0.005827505827505828
receptionist,0.011363636363636364,0.009615384615384616
sales clerk,0.03671328671328671,0.015734265734265736
scientist,0.045454545454545456,-0.0008741258741258741
server,0.050699300699300696,0.019522144522144524
taxi driver,0.03292540792540793,0.0034965034965034965
truck driver,0.013694638694638694,0.008158508158508158
