,highSES,lowSES
bartender,0.030594405594405596,0.034382284382284384
cashier,0.028846153846153848,0.037587412587412584
chemical engineer,0.04836829836829837,0.026806526806526808
chemist,0.04312354312354312,0.025932400932400932
construction worker,0.028554778554778556,0.07342657342657342
dentist,0.04924242424242424,0.022727272727272728
farm worker,0.0236013986013986,0.06905594405594405
janitor,0.026515151515151516,0.05332167832167832
judge,0.052738927738927736,0.035256410256410256
lawyer,0.053613053613053616,0.028554778554778556
line cook,0.03292540792540793,0.060023310023310024
optometrist,0.05303030303030303,0.026223776223776224
parking attendant,0.02972027972027972,0.033216783216783216
pharmacist,0.044580419580419584,0.02768065268065268
physician,0.06060606060606061,0.030303030303030304
physics teacher,0.05011655011655012,0.029137529137529136
professor,0.053613053613053616,0.028263403263403264
psychologist,0.06264568764568765,0.039627039627039624
receptionist,0.03496503496503497,0.03205128205128205
sales clerk,0.032342657342657344,0.03671328671328671
scientist,0.05710955710955711,0.028846153846153848
server,0.04079254079254079,0.03496503496503497
taxi driver,0.035256410256410256,0.05099067599067599
truck driver,0.041666666666666664,0.08916083916083917
