,highSES,lowSES
bartender,0.6024475524475524,0.6024475524475524
cashier,0.6469114219114219,0.6536130536130536
chemical engineer,0.5378787878787878,0.4381701631701632
chemist,0.6200466200466199,0.5173659673659673
construction worker,0.7134032634032634,0.8530303030303029
dentist,0.6298951048951049,0.5325174825174825
farm worker,0.6684731934731934,0.8584498834498835
janitor,0.623951048951049,0.7622377622377623
judge,0.5242424242424242,0.4719114219114219
lawyer,0.4231351981351981,0.35815850815850814
line cook,0.6266899766899767,0.7268065268065268
optometrist,0.48613053613053603,0.40740093240093234
parking attendant,0.6403846153846153,0.6307692307692309
pharmacist,0.5657342657342658,0.4765734265734266
physician,0.5357226107226107,0.43700466200466204
physics teacher,0.5364219114219114,0.45413752913752914
professor,0.6806526806526805,0.5541375291375291
psychologist,0.33630536130536126,0.28467365967365965
receptionist,0.5597902097902099,0.512062937062937
sales clerk,0.6148601398601399,0.5905594405594405
scientist,0.46200466200466206,0.3734848484848484
server,0.5501748251748252,0.5201048951048951
taxi driver,0.6951631701631703,0.7684731934731935
truck driver,0.6784382284382284,0.8598484848484848
