,highSES,lowSES
bartender,0.038461538461538464,-0.044580419580419584
cashier,0.03292540792540793,-0.03875291375291375
chemical engineer,0.04020979020979021,-0.043706293706293704
chemist,0.03700466200466201,-0.0337995337995338
construction worker,0.03146853146853147,-0.043706293706293704
dentist,0.03205128205128205,-0.030011655011655012
farm worker,0.029428904428904428,-0.04224941724941725
janitor,0.022435897435897436,-0.02301864801864802
judge,0.03991841491841492,-0.047494172494172496
lawyer,0.027389277389277388,-0.028554778554778556
line cook,0.034382284382284384,-0.031177156177156176
optometrist,0.03263403263403263,-0.037296037296037296
parking attendant,0.04195804195804196,-0.05244755244755245
pharmacist,0.025349650349650348,-0.032342657342657344
physician,0.047785547785547784,-0.04836829836829837
physics teacher,0.03671328671328671,-0.033216783216783216
professor,0.04108391608391608,-0.03496503496503497
psychologist,0.04312354312354312,-0.04691142191142191
receptionist,0.037296037296037296,-0.05011655011655012
sales clerk,0.04079254079254079,-0.052738927738927736
scientist,0.040501165501165504,-0.04428904428904429
server,0.04895104895104895,-0.05244755244755245
taxi driver,0.030594405594405596,-0.03409090909090909
truck driver,0.038461538461538464,-0.03583916083916084
