,highSES,lowSES
bartender,0.002913752913752914,-0.013403263403263404
cashier,0.005244755244755245,-0.013111888111888112
chemical engineer,0.004953379953379953,-0.017482517482517484
chemist,0.002913752913752914,-0.020104895104895104
construction worker,0.007575757575757576,-0.017482517482517484
dentist,0.00641025641025641,-0.016025641025641024
farm worker,0.006701631701631702,-0.020104895104895104
janitor,0.012237762237762238,-0.0168997668997669
judge,-0.001456876456876457,-0.01282051282051282
lawyer,0.002331002331002331,-0.01282051282051282
line cook,0.009032634032634032,-0.017482517482517484
optometrist,0.005244755244755245,-0.0168997668997669
parking attendant,0.006701631701631702,-0.011655011655011656
pharmacist,0.004079254079254079,-0.01282051282051282
physician,0.004079254079254079,-0.013403263403263404
physics teacher,0.006118881118881119,-0.017191142191142192
professor,-0.0002913752913752914,-0.015442890442890442
psychologist,0.005536130536130536,-0.01486013986013986
receptionist,0.004079254079254079,-0.01048951048951049
sales clerk,0.006118881118881119,-0.013403263403263404
scientist,0.001456876456876457,-0.016025641025641024
server,0.0034965034965034965,-0.011072261072261072
taxi driver,0.007284382284382284,-0.016317016317016316
truck driver,0.004662004662004662,-0.020396270396270396
