,highSES,lowSES
bartender,0.01078088578088578,-0.0168997668997669
cashier,0.009032634032634032,-0.01486013986013986
chemical engineer,0.012237762237762238,-0.015734265734265736
chemist,0.013403263403263404,-0.010198135198135198
construction worker,0.00641025641025641,-0.018648018648018648
dentist,0.011363636363636364,-0.009324009324009324
farm worker,0.005536130536130536,-0.018356643356643356
janitor,0.007284382284382284,-0.007867132867132868
judge,0.01078088578088578,-0.018356643356643356
lawyer,0.008741258741258742,-0.009906759906759906
line cook,0.01252913752913753,-0.009324009324009324
optometrist,0.009324009324009324,-0.013986013986013986
parking attendant,0.01048951048951049,-0.02097902097902098
pharmacist,0.006118881118881119,-0.013111888111888112
physician,0.015734265734265736,-0.016317016317016316
physics teacher,0.013403263403263404,-0.009906759906759906
professor,0.015734265734265736,-0.009615384615384616
psychologist,0.013111888111888112,-0.0168997668997669
receptionist,0.008158508158508158,-0.02097902097902098
sales clerk,0.009615384615384616,-0.02156177156177156
scientist,0.012237762237762238,-0.016025641025641024
server,0.015151515151515152,-0.018648018648018648
taxi driver,0.009032634032634032,-0.01252913752913753
truck driver,0.013694638694638694,-0.011072261072261072
