,highSES,lowSES
bartender,0.06614219114219114,0.06614219114219114
cashier,0.06614219114219114,0.06614219114219114
chemical engineer,0.07051282051282051,0.07051282051282051
chemist,0.06993006993006994,0.06993006993006994
construction worker,0.0844988344988345,0.0844988344988345
dentist,0.06818181818181818,0.06818181818181818
farm worker,0.09527972027972027,0.09527972027972027
janitor,0.08041958041958042,0.08041958041958042
judge,0.07459207459207459,0.07459207459207459
lawyer,0.08041958041958042,0.08041958041958042
line cook,0.07925407925407925,0.07925407925407925
optometrist,0.07371794871794872,0.07371794871794872
parking attendant,0.07371794871794872,0.07371794871794872
pharmacist,0.06672494172494173,0.06672494172494173
physician,0.07459207459207459,0.07459207459207459
physics teacher,0.07109557109557109,0.07109557109557109
professor,0.06963869463869464,0.06963869463869464
psychologist,0.06293706293706294,0.06293706293706294
receptionist,0.0678904428904429,0.0678904428904429
sales clerk,0.06555944055944056,0.06555944055944056
scientist,0.06905594405594405,0.06905594405594405
server,0.05827505827505827,0.05827505827505827
taxi driver,0.07313519813519813,0.07313519813519813
truck driver,0.10110722610722611,0.10110722610722611
