,highSES,lowSES
bartender,0.030594405594405596,0.022727272727272728
cashier,0.03787878787878788,0.030011655011655012
chemical engineer,0.04691142191142191,0.024475524475524476
chemist,0.04807692307692308,0.021853146853146852
construction worker,0.031177156177156176,0.05419580419580419
dentist,0.047494172494172496,0.028554778554778556
farm worker,0.023310023310023312,0.04807692307692308
janitor,0.029428904428904428,0.04603729603729604
judge,0.04283216783216783,0.028554778554778556
lawyer,0.039627039627039624,0.026223776223776224
line cook,0.029137529137529136,0.04079254079254079
optometrist,0.03263403263403263,0.019230769230769232
parking attendant,0.0337995337995338,0.030011655011655012
pharmacist,0.036421911421911424,0.023310023310023312
physician,0.03583916083916084,0.023892773892773892
physics teacher,0.03904428904428905,0.017482517482517484
professor,0.049825174825174824,0.020687645687645688
psychologist,0.03292540792540793,0.02301864801864802
receptionist,0.0337995337995338,0.019230769230769232
sales clerk,0.035547785547785545,0.02505827505827506
scientist,0.038461538461538464,0.017482517482517484
server,0.038461538461538464,0.026223776223776224
taxi driver,0.026223776223776224,0.03263403263403263
truck driver,0.02505827505827506,0.050699300699300696
