,highSES,lowSES
bartender,0.08222610722610718,0.0798368298368298
cashier,0.08537296037296031,0.084032634032634
chemical engineer,0.10973193473193468,0.09236596736596729
chemist,0.1033216783216783,0.08583916083916078
construction worker,0.10087412587412581,0.12150349650349646
dentist,0.10536130536130532,0.08799533799533796
farm worker,0.09510489510489509,0.12080419580419577
janitor,0.09388111888111884,0.10839160839160833
judge,0.1092657342657342,0.09650349650349646
lawyer,0.11031468531468527,0.09580419580419576
line cook,0.09609557109557107,0.10775058275058269
optometrist,0.1023310023310023,0.088053613053613
parking attendant,0.08991841491841487,0.0847319347319347
pharmacist,0.0968531468531468,0.08356643356643355
physician,0.11037296037296032,0.09224941724941722
physics teacher,0.10792540792540786,0.08892773892773889
professor,0.11043123543123538,0.0899184149184149
psychologist,0.11066433566433564,0.09895104895104892
receptionist,0.08572261072261068,0.08088578088578084
sales clerk,0.0877622377622377,0.08304195804195798
scientist,0.10792540792540788,0.09032634032634027
server,0.08921911421911419,0.08315850815850814
taxi driver,0.08892773892773889,0.09708624708624702
truck driver,0.11206293706293702,0.13898601398601396
