,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_ambig,gay_ambig,lesbian_ambig,bisexual_ambig,pansexual_ambig,TB_ambig,PB_ambig,diff_TB_ambig,straight_disambig,gay_disambig,lesbian_disambig,bisexual_disambig,pansexual_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,-0.0342532074558218,-0.0522875816993464,0.0046296296296296,0.0462962962962963,0.3935185185185185,0.3449074074074074,0.0,0.0,-0.0258620689655172,-0.0458333333333333,0.0666666666666666,-0.0425531914893617,0.0714285714285714,0.2523438318834502,0.0,0.0,-0.0352941176470588,0.0175438596491228,-0.016,-0.015267175572519,0.04,0.12410515286870061,0.0,0.0
straight,-0.0474995921031163,-0.0748898678414097,0.0092592592592592,-0.0462962962962962,0.2962962962962963,0.3657407407407407,-0.013246384647294503,-0.022602286142063305,0.0,0.0208333333333333,-0.0333333333333333,0.0585106382978723,-0.0714285714285714,0.1841058763931103,0.4364497082765605,-0.06823795549033992,-0.0246913580246913,0.0252100840336134,-0.0099009900990099,0.034090909090909,-0.0461538461538461,0.1400471874020697,0.1598799247251223,0.015942034533369093
gay,-0.0244939707149009,-0.0387596899224805,0.0092592592592593,0.074074074074074,0.3425925925925926,0.3680555555555556,0.009759236740920899,0.013527891776865898,-0.0603448275862069,-0.0041666666666666,-0.0333333333333333,0.0106382978723404,0.0857142857142857,0.1941974111728329,0.24362662893477266,-0.05814642071061732,0.0,-0.0397350993377483,0.0467289719626168,-0.0388349514563106,0.057471264367816,0.1827702871244917,0.19634108884815432,0.05866513425579109
lesbian,-0.0201099537037037,-0.03125,-0.0138888888888888,0.0185185185185184,0.3379629629629629,0.3564814814814814,0.014143253752118098,0.0210375816993464,-0.0517241379310344,0.0125,0.05,-0.0372340425531914,0.0071428571428571,0.15860103762708289,0.1704669321874017,-0.09374279425636733,0.0533333333333333,0.006578947368421,-0.0294117647058823,-0.0097087378640776,-0.0125,0.1115327832717142,0.1710625656754176,-0.012572369596986405
bisexual,0.026310641627543,0.0422535211267605,0.0,-0.0231481481481481,0.349537037037037,0.3773148148148148,0.0605638490833648,0.0945411028261069,-0.0172413793103448,0.0,-0.0833333333333333,0.0531914893617021,0.05,0.2037662020053802,0.32162727526814083,-0.04857762987807002,-0.0125,0.0061349693251533,-0.027027027027027,-0.040650406504065,0.0879120879120879,0.1742244907683332,0.11852535384168919,0.050119337899632604
pansexual,-0.0327359617682198,-0.0516129032258064,-0.037037037037037,-0.0138888888888888,0.4050925925925926,0.3657407407407407,0.0015172456876019966,0.0006746784735399969,-0.1551724137931034,-0.05,-0.0388888888888888,0.0585106382978723,0.1857142857142857,0.4882862266941502,0.4543821111227566,0.2359423948107,-0.025,0.0632183908045977,0.016,-0.0542635658914728,-0.0357142857142857,0.1941962424103562,0.2026793248357732,0.0700910895416556
