,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0198561512882653,0.0247985120892746,0.0751748251748251,-0.1008158508158507,0.793997668997669,0.1993006993006993,0.0,0.0,0.0865384615384615,0.0113636363636363,0.048951048951048896,0.0,-0.0029342723004694,-0.0061619718309859,0.004548122065727651,0.0,0.4041375291375291,0.3907342657342657,0.39743589743589736,0.0,0.0686619718309859,0.0783450704225352,0.07350352112676055,0.0
chemical engineer,0.0164545454545454,0.024,0.0888694638694638,-0.1311188811188811,0.5894522144522144,0.3143939393939394,-0.0034016058337199007,-0.0007985120892745994,0.0777972027972028,-0.011072261072261,0.0444347319347319,0.015588578088577998,-0.0058343057176196,-0.0099183197199533,0.00787631271878645,0.0033281906530587997,0.3971445221445221,0.2872960372960373,0.3422202797202797,0.05521561771561767,0.1277712952158693,0.1207701283547257,0.1242707117852975,0.05076719065853695
chemist,0.0233859001501908,0.0345800988002822,0.0585664335664335,-0.113053613053613,0.5862470862470862,0.3237179487179487,0.003529748861925499,0.009781586711007598,0.0673076923076923,0.0087412587412587,0.0380244755244755,0.010926573426573395,-0.0005847953216374,-0.0064327485380116,0.0035087719298245,0.00131012684292885,0.3755827505827506,0.3001165501165501,0.3378496503496503,0.059586247086247046,0.1222222222222222,0.1181286549707602,0.1201754385964912,0.04667191746973065
dentist,0.0215518323687085,0.0333931777378815,0.069055944055944,-0.1293706293706293,0.5844988344988346,0.3546037296037296,0.0016956810804432017,0.008594665648606902,0.0751748251748251,0.0061188811188811,0.0406468531468531,0.008304195804195797,0.0002921413964358,-0.0064271107215892,0.0033596260590125,0.0017457762937542498,0.3525641025641026,0.2916666666666667,0.32211538461538464,0.07532051282051275,0.1153958515921706,0.1121822962313759,0.11378907391177326,0.0402855527850127
judge,0.0197382241356182,0.0307636626854868,0.0801282051282051,-0.1585081585081585,0.5926573426573427,0.3583916083916084,-0.00011792715264710013,0.0059651505962122,0.0874125874125874,0.0072843822843822,0.0473484848484848,0.00247668997669,0.000292483182217,-0.0099444281953787,0.0051184556887978495,0.0035046059235395994,0.3572261072261072,0.2805944055944055,0.3189102564102564,0.07852564102564102,0.1055864287803451,0.1076338110558642,0.10661011991810465,0.0331065987913441
lawyer,0.0097881718975469,0.0171130952380953,0.0474941724941724,-0.1130536130536131,0.5425407925407926,0.428030303030303,-0.0100679793907184,-0.007685416851179301,0.0743006993006993,0.0268065268065268,0.05055361305361305,0.01384032634032635,0.0081775700934579,0.0058411214953271,0.0070093457943925,0.01155746786012015,0.3120629370629371,0.2587412587412587,0.2854020979020979,0.1120337995337995,0.125,0.1162383177570093,0.12061915887850465,0.0471156377517441
optometrist,0.0216802634842764,0.0333213901827302,0.0798368298368298,-0.1573426573426574,0.6019813519813519,0.3493589743589743,0.001824112196011099,0.008522878093455599,0.081002331002331,0.0011655011655011,0.041083916083916046,0.00786713286713285,0.0017538731365097,-0.0038000584624378,0.00277696579947375,0.0035250294027636,0.3548951048951049,0.2937062937062937,0.32430069930069927,0.07313519813519809,0.1087401344636071,0.1031862028646594,0.10596316866413324,0.0324596475373727
pharmacist,0.0198605579771499,0.0298953662182361,0.0856643356643356,-0.1445221445221445,0.5559440559440559,0.3356643356643357,4.406688884600607e-06,0.005096854128961499,0.0929487179487179,0.0072843822843822,0.05011655011655005,0.005244755244755251,0.0008754012255617,-0.0096294134811788,0.00525240735337025,0.003638557588112,0.3726689976689977,0.2881701631701632,0.3304195804195804,0.06701631701631694,0.1100087540122556,0.1140939597315436,0.1120513568718996,0.03854783574513905
physician,0.0379201039000593,0.058648849294729,0.0641025641025641,-0.1258741258741259,0.5524475524475524,0.3534382284382284,0.018063952611794002,0.0338503372054544,0.0824592074592074,0.0183566433566433,0.05040792540792535,0.005536130536130547,0.0157664233576642,-0.0017518248175182,0.0087591240875912,0.011555421335800651,0.3662587412587412,0.2794289044289044,0.3228438228438228,0.07459207459207459,0.1255474452554744,0.1074452554744525,0.11649635036496345,0.0429928292382029
physics teacher,0.0170087035966119,0.024322446143155,0.0533216783216783,-0.1235431235431235,0.6153846153846154,0.3006993006993007,-0.0028474476916534007,-0.00047606594611960054,0.0745920745920745,0.0212703962703962,0.04793123543123535,0.010926573426573449,0.0058377116170461,0.0011675423234092,0.00350262697022765,0.0080507490359553,0.3805361305361305,0.3173076923076923,0.3489219114219114,0.04851398601398599,0.1109165207238762,0.11266783420899,0.1117921774664331,0.03828865633967255
