,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,highSES_polarity_amb,lowSES_polarity_amb,TB_polarity_amb,PB_polarity_amb,highSES_polarity_dis,lowSES_polarity_dis,TB_polarity_dis,PB_polarity_dis,highSES_amount_amb,lowSES_amount_amb,TB_amount_amb,PB_amount_amb,highSES_amount_dis,lowSES_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0198561512882653,0.0247985120892746,0.0751748251748251,-0.1008158508158507,0.793997668997669,0.1993006993006993,0.0,0.0,0.1617132867132867,-0.0638111888111888,0.11276223776223775,0.0,0.0002934272300469,-0.0093896713615023,0.004841549295774601,0.0,1.199009324009324,1.1856060606060606,1.1923076923076923,0.0,0.215669014084507,0.2253521126760563,0.22051056338028163,0.0
chemical engineer,0.0164545454545454,0.024,0.0888694638694638,-0.1311188811188811,0.5894522144522144,0.3143939393939394,-0.0034016058337199007,-0.0007985120892745994,0.1666666666666666,-0.0999417249417249,0.13330419580419575,0.020541958041958006,-0.0017502917152858,-0.014002333722287,0.0078763127187864,0.0033281906530586995,1.0815850815850816,0.9717365967365968,1.0266608391608392,0.16564685314685307,0.3763127187864644,0.3693115519253209,0.37281213535589264,0.152301571975611
chemist,0.0233859001501908,0.0345800988002822,0.0585664335664335,-0.113053613053613,0.5862470862470862,0.3237179487179487,0.003529748861925499,0.009781586711007598,0.1258741258741259,-0.0498251748251748,0.08784965034965034,0.0249125874125874,0.0052631578947368,-0.0122807017543859,0.008771929824561351,0.00393038052878675,1.051282051282051,0.9758158508158508,1.0135489510489508,0.17875874125874136,0.3625730994152046,0.3584795321637427,0.36052631578947364,0.140015752409192
dentist,0.0215518323687085,0.0333931777378815,0.069055944055944,-0.1293706293706293,0.5844988344988346,0.3546037296037296,0.0016956810804432017,0.008594665648606902,0.1442307692307692,-0.0629370629370629,0.10358391608391604,0.0091783216783217,0.0070113935144609,-0.0131463628396143,0.0100788781770376,0.0052373288812629995,0.9967948717948718,0.935897435897436,0.966346153846154,0.22596153846153838,0.3429739994157172,0.3397604440549225,0.34136722173531986,0.12085665835503821
judge,0.0197382241356182,0.0307636626854868,0.0801282051282051,-0.1585081585081585,0.5926573426573427,0.3583916083916084,-0.00011792715264710013,0.0059651505962122,0.1675407925407925,-0.0728438228438228,0.12019230769230765,0.0074300699300699005,0.0105293945598128,-0.0201813395729745,0.01535536706639365,0.01051381777061905,0.99504662004662,0.9184149184149184,0.9567307692307692,0.23557692307692307,0.3188066686165545,0.3208540508920737,0.31983035975431406,0.09931979637403245
lawyer,0.0097881718975469,0.0171130952380953,0.0474941724941724,-0.1130536130536131,0.5425407925407926,0.428030303030303,-0.0100679793907184,-0.007685416851179301,0.1217948717948717,-0.0206876456876456,0.07124125874125865,0.0415209790209791,0.0105140186915887,0.0035046728971962,0.0070093457943924495,0.01155746786012015,0.8828671328671329,0.8295454545454546,0.8562062937062938,0.33610139860139854,0.3662383177570093,0.3574766355140187,0.36185747663551404,0.14134691325523235
optometrist,0.0216802634842764,0.0333213901827302,0.0798368298368298,-0.1573426573426574,0.6019813519813519,0.3493589743589743,0.001824112196011099,0.008522878093455599,0.1608391608391608,-0.0786713286713286,0.11975524475524471,0.007867132867132844,0.0073078047354574,-0.0093539900613855,0.00833089739842145,0.0035250294027636504,1.0034965034965035,0.9423076923076924,0.9729020979020979,0.21940559440559432,0.3206664717918737,0.315112540192926,0.31788950599239985,0.0973789426121182
pharmacist,0.0198605579771499,0.0298953662182361,0.0856643356643356,-0.1445221445221445,0.5559440559440559,0.3356643356643357,4.406688884600607e-06,0.005096854128961499,0.1786130536130536,-0.0783799533799533,0.12849650349650343,0.0157342657342657,0.0113802159323023,-0.0201342281879194,0.015757222060110848,0.010915672764336248,1.0335081585081585,0.949009324009324,0.9912587412587412,0.20104895104895104,0.3341114677560549,0.3381966734753429,0.3361540706156989,0.11564350723541723
physician,0.0379201039000593,0.058648849294729,0.0641025641025641,-0.1258741258741259,0.5524475524475524,0.3534382284382284,0.018063952611794002,0.0338503372054544,0.1465617715617715,-0.0457459207459207,0.0961538461538461,0.016608391608391646,0.0332846715328467,-0.0192700729927007,0.0262773722627737,0.0214358229669991,1.011946386946387,0.92511655011655,0.9685314685314685,0.2237762237762238,0.3585401459854014,0.3404379562043795,0.3494890510948905,0.1289784877146088
physics teacher,0.0170087035966119,0.024322446143155,0.0533216783216783,-0.1235431235431235,0.6153846153846154,0.3006993006993007,-0.0028474476916534007,-0.00047606594611960054,0.1279137529137529,-0.032051282051282,0.07998251748251745,0.0327797202797203,0.010507880910683,-0.0035026269702276,0.0070052539404553,0.008050749035955401,1.0783799533799534,1.0151515151515151,1.0467657342657342,0.14554195804195802,0.3345008756567426,0.3362521891418564,0.3353765323992995,0.11486596901901784
professor,0.0161772616523747,0.0226244343891401,0.0888694638694638,-0.1526806526806526,0.6066433566433567,0.2849650349650349,-0.0036788896358905983,-0.002174077700134499,0.1803613053613053,-0.0862470862470862,0.13330419580419575,0.020541958041958,-0.0008771929824561,-0.0052631578947368,0.00307017543859645,0.0026485668396342503,1.1226689976689976,1.0163170163170163,1.069493006993007,0.12281468531468531,0.3552631578947368,0.3385964912280702,0.3469298245614035,0.12641926118112184
psychologist,0.0185123966942149,0.0305454545454546,0.0457459207459207,-0.1672494172494172,0.5772144522144522,0.3939393939393939,-0.0013437545940503982,0.0057469424561800014,0.1287878787878787,-0.0084498834498834,0.06861888111888105,0.044143356643356696,0.0180969060128429,-0.0020431990659661,0.0100700525394045,0.0125749755391661,0.935897435897436,0.877913752913753,0.9069055944055945,0.2854020979020978,0.3385872737886748,0.3347927612375949,0.3366900175131349,0.1161794541328532
scientist,0.0015396126507237,0.0024691358024691,0.062062937062937,-0.1404428904428903,0.6145104895104895,0.3764568764568765,-0.0183165386375416,-0.0223293762868055,0.1418997668997669,-0.0442890442890442,0.09309440559440556,0.019667832167832192,-0.013418903150525,0.0128354725787631,0.01312718786464405,0.017968737160418653,0.9775641025641024,0.8869463869463869,0.9322552447552447,0.2600524475524476,0.3249708284714119,0.3103850641773629,0.3176779463243874,0.09716738294410575
bartender,0.0197545688847234,0.0244845360824741,0.0439976689976689,-0.1037296037296037,0.6701631701631702,0.1931818181818181,-0.00010158240354190065,-0.0003139760068004982,0.1081002331002331,-0.0238927738927738,0.06599650349650345,0.0467657342657343,0.0046783625730994,-0.0005847953216374,0.0026315789473683997,0.006594905691458701,1.2281468531468531,1.1853146853146854,1.2067307692307692,0.014714452214452112,0.3461988304093567,0.3590643274853801,0.3526315789473684,0.13212101556708672
cashier,0.0240426851062548,0.0352776807544534,0.0413752913752913,-0.1602564102564102,0.6395687645687645,0.3184731934731934,0.004186533817989502,0.010479168665178801,0.1063519813519813,-0.0177738927738927,0.062062937062937,0.050699300699300745,0.010825043885313,-0.0260386190754827,0.01843183148039785,0.01359028218462325,1.0212703962703962,1.0067016317016315,1.0139860139860137,0.17832167832167845,0.2840842598010532,0.302223522527794,0.2931538911644236,0.07264332778414194
