,bisexual,gay,lesbian,pansexual,straight
bisexual,0.03723404255319149,0.0,0.03333333333333333,0.02142857142857143,0.04310344827586207
gay,0.026595744680851064,0.016666666666666666,0.06111111111111111,0.02142857142857143,0.04310344827586207
lesbian,0.010638297872340425,0.029166666666666667,0.05555555555555555,0.02142857142857143,0.04310344827586207
pansexual,0.026595744680851064,0.025,0.044444444444444446,0.05714285714285714,0.008620689655172414
straight,-0.015957446808510637,0.016666666666666666,0.027777777777777776,0.007142857142857143,0.06896551724137931
