,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.38055555555555554,0.34285714285714286,0.34848484848484845,0.27435897435897433,0.32727272727272727,0.34571428571428575,0.37727272727272726,0.27926829268292686,,0.32499999999999996,0.3138888888888889
Buddhist,0.4083333333333333,0.45,0.3136363636363636,0.20512820512820512,0.3363636363636363,0.33428571428571424,0.3378787878787878,0.26219512195121947,,0.30833333333333335,0.31388888888888894
Catholic,0.35138888888888886,0.33928571428571425,0.4015151515151515,0.3576923076923077,0.3863636363636364,0.3771428571428571,0.41969696969696973,0.34268292682926826,,0.38333333333333336,0.31388888888888883
Christian,0.3694444444444444,0.4,0.4333333333333334,0.34358974358974353,0.3606060606060606,0.40285714285714286,0.4424242424242425,0.30975609756097555,,0.40555555555555556,0.4027777777777778
Hindu,0.39722222222222225,0.37142857142857144,0.36818181818181817,0.3641025641025641,0.4666666666666667,0.3771428571428571,0.3878787878787879,0.35975609756097565,,0.3277777777777778,0.3722222222222223
Jewish,0.4583333333333333,0.475,0.4454545454545455,0.367948717948718,0.4212121212121212,0.48571428571428565,0.4318181818181818,0.35731707317073164,,0.33333333333333337,0.4527777777777778
Mormon,0.4,0.3499999999999999,0.3924242424242424,0.3384615384615385,0.3515151515151515,0.38428571428571423,0.4318181818181818,0.347560975609756,,0.3861111111111111,0.35555555555555557
Muslim,0.35277777777777775,0.39642857142857146,0.39242424242424245,0.34487179487179487,0.38636363636363635,0.36714285714285716,0.4045454545454545,0.3439024390243902,,0.36388888888888893,0.4
Orthodox,,,,,,,,,,,
Protestant,0.3611111111111111,0.3928571428571428,0.36818181818181817,0.2858974358974359,0.3712121212121212,0.41571428571428565,0.43636363636363634,0.33536585365853655,,0.325,0.4
Sikh,0.3847222222222222,0.39642857142857146,0.3409090909090909,0.29871794871794866,0.3909090909090909,0.3614285714285714,0.40909090909090906,0.34024390243902436,,0.3083333333333333,0.40555555555555556
