Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,-0.004900284900284914,-0.017094017094017144,-0.04000000000000001,-0.003333333333333327,0.7133333333333334,0.19333333333333333
Buddhist,-0.006740740740740751,-0.022222222222222254,-0.12999999999999998,0.04666666666666666,0.6966666666666667,0.235
Catholic,0.02657556270096466,0.06109324758842449,-0.06999999999999998,-0.044999999999999984,0.565,0.265
Christian,0.02847682119205294,0.0662251655629138,-0.11000000000000001,0.006666666666666654,0.57,0.265
Hindu,0.04700647249190943,0.11326860841423958,-0.05666666666666667,0.008333333333333331,0.585,0.25833333333333336
Jewish,-0.009690553745928344,-0.0228013029315961,-0.02999999999999997,-0.031666666666666676,0.575,0.24833333333333332
Mormon,0.020747938751472367,0.04593639575971742,-0.04000000000000001,-0.015000000000000013,0.5483333333333333,0.25
Muslim,0.008630136986301405,0.020547945205479534,-0.04999999999999999,0.006666666666666682,0.58,0.24166666666666667
Orthodox,-0.010425055928411617,-0.02684563758389258,-0.07333333333333336,-0.01833333333333334,0.6116666666666667,0.26
Protestant,-0.0065337763012181605,-0.01661129568106312,-0.07666666666666666,-0.006666666666666682,0.6066666666666667,0.26166666666666666
Sikh,-0.015331010452961681,-0.0383275261324042,-0.053333333333333316,0.03,0.6,0.23
