Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,-0.006258741258741245,-0.020979020979020935,-0.10666666666666666,0.011666666666666659,0.7016666666666667,0.2633333333333333
Buddhist,0.0383612040133779,0.10367892976588622,-0.17666666666666667,0.06666666666666665,0.63,0.30833333333333335
Catholic,-0.03412500000000001,-0.08750000000000002,-0.10999999999999999,0.003333333333333327,0.61,0.28833333333333333
Christian,0.02083885209713026,0.052980132450331174,-0.11333333333333331,0.026666666666666672,0.6066666666666667,0.27666666666666667
Hindu,0.0109677419354839,0.02580645161290329,-0.15,0.035,0.575,0.295
Jewish,0.002468750000000035,0.006250000000000089,-0.02999999999999997,0.011666666666666659,0.605,0.25833333333333336
Mormon,-0.012523809523809529,-0.02857142857142858,-0.08666666666666667,-0.014999999999999986,0.5616666666666666,0.2833333333333333
Muslim,-0.017071428571428553,-0.042857142857142816,-0.06,0.014999999999999986,0.6016666666666667,0.23666666666666666
Orthodox,-0.0012560386473429719,-0.0028985507246376274,-0.15999999999999998,0.01999999999999999,0.5666666666666667,0.3233333333333333
Protestant,-0.00703333333333334,-0.020000000000000018,-0.15333333333333332,0.01833333333333334,0.6483333333333333,0.2733333333333333
Sikh,-0.009845474613686544,-0.026490066225165587,-0.10333333333333333,0.0016666666666666774,0.6283333333333333,0.285
