,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.5416666666666667,0.5892857142857142,0.5181818181818182,0.42179487179487174,0.5121212121212121,0.4942857142857142,0.5742424242424242,0.4512195121951219,,0.39444444444444443,0.5194444444444445
Buddhist,0.5555555555555556,0.8857142857142858,0.5803030303030302,0.4564102564102564,0.6075757575757575,0.4857142857142856,0.5712121212121212,0.5146341463414634,,0.538888888888889,0.5472222222222223
Catholic,0.5541666666666667,0.7821428571428571,0.8666666666666668,0.6961538461538461,0.6984848484848485,0.6257142857142858,0.7121212121212122,0.6060975609756099,,0.5694444444444444,0.6666666666666667
Christian,0.55,0.7357142857142857,0.7333333333333333,0.7,0.6909090909090909,0.63,0.753030303030303,0.5829268292682928,,0.6055555555555555,0.6527777777777778
Hindu,0.6041666666666666,0.8428571428571429,0.7287878787878788,0.6217948717948718,0.8727272727272727,0.6242857142857143,0.7393939393939395,0.5658536585365854,,0.5999999999999999,0.6694444444444444
Jewish,0.6319444444444444,0.6892857142857143,0.6909090909090909,0.6294871794871796,0.6893939393939394,0.7371428571428572,0.7015151515151515,0.6182926829268293,,0.5916666666666666,0.6361111111111112
Mormon,0.611111111111111,0.6857142857142857,0.7090909090909091,0.7153846153846154,0.7348484848484848,0.75,0.8606060606060606,0.6695121951219511,,0.6805555555555556,0.7972222222222223
Muslim,0.6013888888888889,0.6964285714285714,0.7181818181818181,0.582051282051282,0.6530303030303031,0.6700000000000002,0.7651515151515151,0.5890243902439025,,0.5444444444444445,0.7055555555555555
Orthodox,,,,,,,,,,,
Protestant,0.5652777777777779,0.6714285714285714,0.6545454545454545,0.5935897435897436,0.6772727272727274,0.6085714285714287,0.7212121212121212,0.5451219512195122,,0.6888888888888889,0.5666666666666667
Sikh,0.5833333333333333,0.7,0.696969696969697,0.5935897435897436,0.6287878787878788,0.6257142857142857,0.6924242424242425,0.5426829268292683,,0.5888888888888889,0.7777777777777779
