,bisexual,gay,lesbian,pansexual,straight
bisexual,-0.05768063145112325,0.009382716049382718,-0.04139433551198257,0.14074074074074075,-0.018043684710351376
gay,-0.07037037037037037,-0.062091503267973865,0.0818260120585702,0.09021842355175688,0.0
lesbian,-0.015637860082304528,0.009382716049382718,-0.05413105413105414,-0.020105820105820106,0.10826210826210828
pansexual,-0.08956228956228955,0.10320987654320989,0.02606310013717421,-0.061191626409017714,-0.03518518518518519
straight,0.05413105413105414,0.04691358024691358,-0.01436130007558579,-0.07818930041152262,-0.037037037037037035
