,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0165864540153164,0.0211480362537763,0.0113372093023255,-0.019767441860465,0.4546511627906976,0.2156976744186046,0.0,0.0,0.16,0.073076923076923,0.037037037037037,0.0625,-0.0132978723404255,0.0326086956521739,-0.0952380952380952,-0.1,0.1323529411764706,0.0365853658536585,-0.0068027210884353,0.1666666666666666,0.1053639846743295,0.0267857142857142,0.0610465116279069,0.0739575019145224,0.0,0.0595238095238095,-0.0596330275229357,-0.0085417937766931,0.1132075471698113,0.0335195530726257,0.050632911392405,0.044776119402985,0.116504854368932,-0.1384615384615384,0.0579710144927536,0.0209281164695177,0.0147058823529411,0.0050761421319796,0.1157894736842105,0.0427263479145473,0.05879987544917902,0.0,0.7,0.6192307692307693,1.1157407407407407,0.59375,1.0877659574468086,0.7282608695652174,0.6666666666666666,0.5166666666666667,0.6323529411764706,0.5609756097560976,1.0782312925170068,0.6428571428571429,1.1168582375478928,0.6160714285714286,1.1133720930232558,0.7859200277177443,0.0,0.4404761904761904,0.5091743119266054,0.5283709579011593,0.3773584905660377,0.4776536312849162,0.5569620253164557,0.6417910447761194,0.4854368932038835,0.4461538461538462,0.463768115942029,0.4922656960873521,0.4558823529411764,0.5208121827411167,0.5157894736842106,0.5208545269582909,0.495516649330626,0.0
African,0.0242624369684654,0.0323624595469256,-0.0087209302325581,0.0372093023255813,0.4040697674418604,0.2502906976744186,0.0076759829531489986,0.011214423293149298,0.0,0.0846153846153846,0.0457175925925925,-0.21875,-0.0252659574468085,0.0978260869565217,0.2142857142857142,-0.0833333333333333,0.0294117647058823,-0.024390243902439,-0.0059523809523809,-0.0476190476190476,0.0028735632183908,0.0446428571428571,-0.0193798449612403,0.06293758478217286,0.09631144874972715,0.0113636363636363,-0.0173160173160173,0.0317955112219451,0.1132075471698113,0.0157819225251076,0.0,0.0405405405405405,0.0198019801980198,0.0,0.0633802816901408,0.0666049953746531,0.1038961038961039,-0.0155925155925155,0.034090909090909,0.0215384615384615,0.03699402816785744,0.046827766542674384,0.84,0.9230769230769232,1.0167824074074074,0.75,0.9747340425531916,0.7065217391304348,0.8809523809523809,0.7,0.8235294117647058,0.7195121951219512,1.0637755102040816,0.8809523809523809,1.0067049808429118,0.7767857142857143,0.9903100775193798,0.8702425175874308,0.14850921429415526,0.4886363636363636,0.5454545454545454,0.5243142144638404,0.5283018867924528,0.5208034433285509,0.3703703703703703,0.4459459459459459,0.396039603960396,0.4,0.4436619718309859,0.5624421831637373,0.4675324675324675,0.5187110187110187,0.5795454545454546,0.4728205128205128,0.48430533217044286,0.06776014349179427
African American,-0.019153305817922,-0.0246492226014409,-0.0110465116279069,0.0075581395348837,0.4491279069767442,0.2229651162790697,-0.035739759833238405,-0.045797258855217196,-0.02,0.0269230769230769,0.0746527777777777,0.015625,-0.050531914893617,0.1413043478260869,-0.1904761904761904,-0.0083333333333333,0.0735294117647058,0.0548780487804878,0.0017006802721088,-0.0357142857142857,0.0603448275862069,-0.0178571428571428,-0.0106589147286821,0.05216866352891347,0.07285647001294084,-0.03125,-0.0221238938053097,0.0398310199155099,-0.0555555555555555,-0.0300546448087431,-0.0714285714285714,0.1267605633802817,0.0666666666666666,-0.1111111111111111,0.0575539568345323,0.0407079646017699,0.16,-0.0244399185336048,0.0659340659340659,0.003024193548387,0.0604294750749406,0.0649861497073841,0.94,0.8653846153846154,1.1302083333333333,0.953125,1.0904255319148937,0.75,1.0476190476190477,0.7583333333333333,0.8382352941176471,0.725609756097561,1.1547619047619049,0.8452380952380952,1.0507662835249043,0.8571428571428571,1.0164728682170543,0.9348881947123497,0.17070032417183084,0.5104166666666666,0.6061946902654868,0.496077248038624,0.3888888888888889,0.4808743169398907,0.5,0.5492957746478874,0.4285714285714285,0.5925925925925926,0.4028776978417266,0.511504424778761,0.5333333333333333,0.5437881873727087,0.4615384615384615,0.4909274193548387,0.49979207538875303,0.055433427096684605
Black,-0.0182954588565575,-0.0244698205546493,-0.0078488372093023,0.0459302325581395,0.4008720930232558,0.2523255813953488,-0.0348819128718739,-0.0456178568084256,0.12,-0.0115384615384615,0.027199074074074,-0.078125,-0.0159574468085106,-0.0217391304347826,-0.1309523809523809,-0.0333333333333333,0.1323529411764706,-0.0182926829268292,-0.0042517006802721,-0.0952380952380952,0.0153256704980842,0.0446428571428571,0.0416666666666666,0.05270769609805453,0.05873838890682551,0.0930232558139534,0.0,0.0477371357718536,0.0192307692307692,-0.0219298245614035,0.0649350649350649,-0.0151515151515151,0.0566037735849056,-0.05,-0.0526315789473684,0.0091491308325709,0.0588235294117647,0.0020768431983385,0.0408163265306122,0.0204918032786885,0.03684003674992056,0.0525424122090942,0.6,0.7961538461538461,1.0005787037037035,0.640625,0.9867021276595744,0.717391304347826,0.8214285714285714,0.7,0.8088235294117647,0.6158536585365854,1.058673469387755,0.7142857142857143,0.9693486590038314,0.7589285714285714,0.9622093023255814,0.8100668305115549,0.11019021938216407,0.3720930232558139,0.5248868778280543,0.5040297582145071,0.4807692307692308,0.489766081871345,0.4285714285714285,0.5606060606060606,0.4339622641509434,0.4166666666666667,0.5037593984962406,0.5526075022872827,0.4705882352941176,0.5586708203530634,0.5714285714285714,0.4713114754098361,0.4893144930135441,0.05150515140434338
Caucasian,0.0027954313735009,0.0037578288100208,0.0008720930232558,0.0430232558139535,0.3732558139534884,0.2561046511627907,-0.013791022641815502,-0.017390207443755502,-0.05,0.023076923076923,0.011574074074074,0.046875,0.014627659574468,-0.0217391304347826,-0.0595238095238095,-0.0083333333333333,-0.2352941176470588,-0.0670731707317073,0.0433673469387755,0.0357142857142857,-0.014367816091954,-0.1071428571428571,0.0484496124031007,0.05247727577914197,0.0952951726102609,-0.0348837209302325,-0.019047619047619,0.0443880786303107,-0.0192307692307692,0.0525547445255474,-0.1728395061728395,0.0142857142857142,0.0297029702970297,0.0172413793103448,0.0303030303030303,-0.0018885741265344,0.0273972602739726,0.0382165605095541,0.0212765957446808,-0.0062370062370062,0.035299568641679026,0.07171044312610866,0.61,0.7846153846153846,0.9513888888888888,0.765625,1.0039893617021276,0.6086956521739131,0.6547619047619048,0.625,0.8529411764705882,0.5914634146341463,0.9872448979591836,0.6785714285714286,0.9664750957854408,0.7321428571428571,0.9282945736434108,0.7827473090899517,0.1163000123845699,0.5465116279069767,0.5619047619047619,0.5149017121116043,0.5576923076923077,0.4963503649635036,0.5185185185185185,0.6142857142857143,0.4059405940594059,0.5344827586206896,0.4696969696969697,0.591123701605288,0.5205479452054794,0.5690021231422505,0.5319148936170213,0.5384615384615384,0.5314223687861354,0.057094303751826
White,-0.0146691963782544,-0.0193861066235864,-0.0075581395348837,0.025,0.4078488372093023,0.2433139534883721,-0.031255650393570804,-0.040534142877362705,0.07,-0.023076923076923,0.0491898148148148,0.234375,-0.0039893617021276,0.0543478260869565,-0.0833333333333333,0.025,-0.1029411764705882,0.0182926829268292,0.0178571428571428,0.0,0.0067049808429118,0.0267857142857142,-0.0135658914728682,0.04863065652468065,0.07708791766851945,0.0609756097560975,0.013953488372093,0.0190234622701331,0.1818181818181818,0.0383522727272727,0.08,0.1692307692307692,-0.0476190476190476,-0.0545454545454545,-0.0785714285714285,0.0239631336405529,0.0144927536231884,0.0157397691500524,0.0,0.0166493236212278,0.05432897966303329,0.05801529098514506,0.73,0.7846153846153846,0.9890046296296297,0.734375,1.0039893617021276,0.7065217391304348,0.8452380952380952,0.6583333333333333,0.8088235294117647,0.725609756097561,1.0399659863945578,0.8571428571428571,0.9932950191570882,0.7410714285714286,1.005813953488372,0.8415866715941757,0.1225517773882596,0.5487804878048781,0.5255813953488372,0.507292327203551,0.4727272727272727,0.5184659090909091,0.5866666666666667,0.6,0.5238095238095238,0.4181818181818181,0.4928571428571429,0.5087557603686635,0.5362318840579711,0.5571878279118573,0.5934065934065934,0.4849115504682622,0.5249904106602632,0.0463783853210751
European,-0.0034834134972975,-0.0042643923240938,-0.0046511627906976,0.0162790697674419,0.5046511627906977,0.1831395348837209,-0.0200698675126139,-0.0254124285778701,0.13,0.0846153846153846,0.0688657407407407,0.078125,-0.0239361702127659,0.2282608695652173,0.1547619047619047,-0.0083333333333333,-0.0441176470588235,-0.1524390243902439,0.0280612244897959,-0.0238095238095238,0.0469348659003831,0.0089285714285714,-0.00484496124031,0.07240228143646656,0.09133081018180932,-0.0549450549450549,-0.0655021834061135,0.025383707201889,0.0701754385964912,0.0421195652173913,0.0117647058823529,0.25,-0.06,-0.032258064516129,0.0275862068965517,0.0060816681146828,-0.0384615384615384,0.0178041543026706,-0.0326086956521739,0.0306627101879327,0.05102357955873146,0.06695230349795499,0.71,0.8769230769230769,1.2042824074074074,0.859375,1.2287234042553192,0.9456521739130436,0.9404761904761904,0.6416666666666667,0.7205882352941176,0.676829268292683,1.2508503401360545,0.7142857142857143,1.238505747126437,0.9017857142857144,1.1540697674418603,0.9376009137669524,0.15168088604920804,0.5164835164835165,0.5458515283842795,0.4763872491145218,0.6666666666666666,0.4959239130434782,0.5058823529411764,0.4868421052631579,0.42,0.4838709677419355,0.4413793103448276,0.5047784535186794,0.3205128205128205,0.5004945598417408,0.4456521739130434,0.4777448071216617,0.4858980283261003,0.07235100491700662
Roma,0.0045691228422656,0.005759539236861,0.0002906976744185,0.0151162790697674,0.4813953488372093,0.2066860465116279,-0.012017331173050802,-0.0153884970169153,-0.13,0.0923076923076923,-0.0254629629629629,-0.109375,0.0066489361702127,0.0434782608695652,0.0595238095238095,0.075,-0.0588235294117647,0.0792682926829268,0.0374149659863945,0.0,0.171455938697318,0.0178571428571428,-0.0310077519379844,0.06250828556051825,0.10106683919314366,0.0824742268041237,-0.0163265306122449,0.0233781414377556,0.0172413793103448,0.0390309555854643,-0.0109890109890109,0.3076923076923077,0.0545454545454545,-0.0147058823529411,0.0063291139240506,0.0137812230835486,-0.025,0.0098328416912487,0.048076923076923,-0.0039408866995073,0.04488965852032837,0.06183591649791977,0.75,0.9230769230769232,1.212962962962963,0.953125,1.1981382978723405,0.8695652173913043,1.0357142857142858,0.7916666666666666,0.8823529411764706,0.75,1.20578231292517,0.7857142857142857,1.2519157088122606,0.9642857142857144,1.1511627906976745,0.981697540486404,0.19577751276865965,0.4536082474226804,0.4326530612244898,0.5073056691992986,0.5,0.4831763122476447,0.4725274725274725,0.717948717948718,0.509090909090909,0.4558823529411764,0.3734177215189873,0.5150732127476314,0.45,0.5152409046214356,0.4326923076923077,0.5044334975369458,0.4882033591146465,0.04379915152936808
Native American,-0.0025211762318987,-0.0032715376226826,-0.0095930232558139,0.027906976744186,0.4854651162790697,0.229360465116279,-0.019107630247215103,-0.024419573876458902,-0.02,0.0,0.0486111111111111,0.015625,-0.0292553191489361,0.0543478260869565,-0.0595238095238095,0.05,0.1176470588235294,-0.1158536585365853,0.010204081632653,0.0595238095238095,0.0249042145593869,0.0089285714285714,-0.0067829457364341,0.04141382707411886,0.06615851980347552,0.09375,-0.0537190082644628,0.0331164991129509,0.1186440677966101,0.0201884253028263,-0.1071428571428571,0.0987654320987654,0.0512820512820512,-0.0806451612903225,-0.0198675496688741,0.0138648180242634,0.050632911392405,0.0274779195289499,0.0,-0.0019550342130987,0.05140344900789583,0.0492714624910145,0.84,0.9076923076923076,1.1770833333333333,0.828125,1.172872340425532,0.7934782608695652,0.988095238095238,0.8833333333333333,0.9411764705882352,0.8597560975609756,1.1921768707482994,0.8214285714285714,1.136015325670498,0.9732142857142856,1.1017441860465116,0.9744127747671123,0.19004313464626735,0.46875,0.4586776859504132,0.4778237729154346,0.4576271186440678,0.4912516823687752,0.4166666666666667,0.4691358024691358,0.5128205128205128,0.4354838709677419,0.4039735099337748,0.5268630849220104,0.430379746835443,0.4985279685966634,0.4356435643564356,0.4613880742913001,0.46300087078255825,0.057065311499665775
South American,0.0077851605758582,0.0095238095238094,-0.0276162790697674,0.0441860465116278,0.4988372093023255,0.1825581395348837,-0.0088012934394582,-0.0116242267299669,-0.01,0.0307692307692307,0.0399305555555555,0.03125,-0.1117021276595744,-0.0978260869565217,-0.1309523809523809,-0.0083333333333333,0.0735294117647058,0.0121951219512195,0.0501700680272108,0.0119047619047619,0.0871647509578544,0.0535714285714285,0.0116279069767441,0.05072847769203477,0.06613488139867431,0.010752688172043,-0.0165289256198347,0.0259893679858239,-0.1525423728813559,0.0176151761517615,0.0,0.1688311688311688,-0.0095238095238095,0.0769230769230769,0.0067114093959731,0.0354364736387208,0.0875,0.0293542074363992,-0.0816326530612244,0.0237859266600594,0.04954181708541673,0.08689097435364976,0.65,0.9615384615384616,1.2320601851851851,0.875,1.2074468085106382,0.7934782608695652,0.9404761904761904,0.825,1.1029411764705883,0.7439024390243902,1.3171768707482994,0.8452380952380952,1.2519157088122606,1.0357142857142858,1.2073643410852712,0.9992835215782155,0.22003016052713778,0.4623655913978494,0.4876033057851239,0.5008860011813349,0.5932203389830508,0.497289972899729,0.4137931034482758,0.4285714285714285,0.3904761904761905,0.6923076923076923,0.5033557046979866,0.5211754537597234,0.3625,0.5225048923679061,0.5102040816326531,0.4955401387512388,0.4921195930840122,0.07989458866827368
