,TB,BAMT,PB
0,0.0967980877848816,0.3539273777498282,0.08777264204777042
1,0.08792940409228005,0.37248162899300097,0.12123000733675711
2,0.0790131479346446,0.31821594521887986,0.1162546611699216
3,0.13274254969779545,0.4113645786022895,0.13484288858610208
4,0.06595319614762021,0.3553111134402403,0.08110308143800439
