,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.2222222222222222,0.16071428571428573,0.10606060606060606,0.1987179487179487,0.24242424242424243,0.09285714285714286,0.2196969696969697,0.06707317073170732,,0.19444444444444445,0.1527777777777778
Buddhist,0.11805555555555555,0.48214285714285715,0.12121212121212122,0.15384615384615385,0.3409090909090909,0.07857142857142857,0.2727272727272727,0.09146341463414634,,0.125,0.1388888888888889
Catholic,0.10416666666666667,0.08928571428571429,0.4393939393939394,0.28205128205128205,0.29545454545454547,0.08571428571428572,0.21212121212121213,0.11585365853658537,,0.1527777777777778,0.125
Christian,0.125,0.21428571428571427,0.23484848484848486,0.42948717948717946,0.24242424242424243,0.11428571428571428,0.25,0.12195121951219512,,0.2222222222222222,0.1527777777777778
Hindu,0.09027777777777778,0.19642857142857142,0.17424242424242425,0.14102564102564102,0.6515151515151515,0.05,0.20454545454545456,0.06707317073170732,,0.25,0.20833333333333334
Jewish,0.16666666666666666,0.19642857142857142,0.12878787878787878,0.17307692307692307,0.21212121212121213,0.21428571428571427,0.1893939393939394,0.0975609756097561,,0.16666666666666666,0.125
Mormon,0.13194444444444445,0.17857142857142858,0.12121212121212122,0.2564102564102564,0.3106060606060606,0.10714285714285714,0.48484848484848486,0.09146341463414634,,0.16666666666666666,0.18055555555555555
Muslim,0.1111111111111111,0.16071428571428573,0.12121212121212122,0.14743589743589744,0.21212121212121213,0.07142857142857142,0.12121212121212122,0.18292682926829268,,0.1111111111111111,0.1111111111111111
Orthodox,0.1597222222222222,0.19642857142857142,0.1893939393939394,0.25,0.2803030303030303,0.15,0.21212121212121213,0.10365853658536585,,0.1527777777777778,0.2916666666666667
Protestant,0.1736111111111111,0.16071428571428573,0.1590909090909091,0.32051282051282054,0.3409090909090909,0.12857142857142856,0.2196969696969697,0.06707317073170732,,0.4444444444444444,0.1527777777777778
Sikh,0.13194444444444445,0.25,0.13636363636363635,0.25,0.3787878787878788,0.1,0.25,0.12195121951219512,,0.18055555555555555,0.4166666666666667
