,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.018055555555555523,0.07857142857142851,0.027272727272727275,0.007692307692307681,-0.02575757575757574,-0.024285714285714282,-0.04696969696969693,0.028048780487804837,,0.02777777777777778,0.0222222222222222
Buddhist,-0.00972222222222222,0.13214285714285706,0.015151515151515138,-0.0012820512820512996,-0.039393939393939356,0.01142857142857138,-0.004545454545454539,0.04024390243902436,,0.09722222222222221,-0.0027777777777777193
Catholic,0.024999999999999998,0.0392857142857143,0.07121212121212117,-0.0025641025641025606,-0.07878787878787875,0.05428571428571425,-0.016666666666666642,0.013414634146341439,,0.06666666666666662,-0.01111111111111112
Christian,0.030555555555555503,0.09642857142857139,0.03484848484848484,0.03205128205128201,-0.03787878787878784,-0.011428571428571422,-0.0409090909090909,0.018292682926829222,,0.0194444444444444,-0.05555555555555556
Hindu,0.009722222222222177,0.09642857142857138,0.027272727272727237,-0.0064102564102564,-0.0621212121212121,-0.009999999999999997,0.00303030303030302,0.04390243902439018,,0.02499999999999998,-0.027777777777777762
Jewish,0.03194444444444442,0.046428571428571395,0.0030303030303030403,0.00897435897435896,-0.0651515151515151,0.04714285714285712,0.0015151515151515416,0.00975609756097556,,0.03055555555555554,-0.04444444444444442
Mormon,0.023611111111111076,0.08928571428571427,0.043939393939393924,-0.00897435897435896,-0.07878787878787874,-0.01285714285714282,0.013636363636363618,0.035365853658536575,,0.03333333333333334,-0.04722222222222216
Muslim,0.00833333333333328,0.0035714285714286004,0.0151515151515151,-0.006410256410256401,-0.02878787878787876,0.01142857142857142,-0.0090909090909091,0.03536585365853656,,0.00555555555555554,-0.08055555555555552
Orthodox,,,,,,,,,,,
Protestant,0.03472222222222218,0.03928571428571426,-0.004545454545454538,0.0012820512820512803,-0.04848484848484848,0.03428571428571427,-0.02424242424242424,0.035365853658536554,,0.14166666666666666,-0.052777777777777736
Sikh,0.0194444444444444,0.10714285714285712,0.05606060606060605,0.002564102564102559,-0.07727272727272723,0.029999999999999978,-0.034848484848484816,0.04390243902439022,,0.02222222222222218,0.011111111111111141
