,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.20833333333333334,0.16071428571428573,0.1893939393939394,0.16025641025641027,0.25757575757575757,0.34285714285714286,0.17424242424242425,0.27439024390243905,,0.2361111111111111,0.3194444444444444
Buddhist,0.2708333333333333,0.17857142857142858,0.2196969696969697,0.11538461538461539,0.32575757575757575,0.18571428571428572,0.21212121212121213,0.17073170731707318,,0.125,0.18055555555555555
Catholic,0.2847222222222222,0.2857142857142857,0.30303030303030304,0.1794871794871795,0.2727272727272727,0.2714285714285714,0.19696969696969696,0.20121951219512196,,0.2361111111111111,0.1388888888888889
Christian,0.3125,0.32142857142857145,0.3181818181818182,0.23717948717948717,0.2878787878787879,0.2714285714285714,0.3181818181818182,0.1951219512195122,,0.2916666666666667,0.2777777777777778
Hindu,0.20833333333333334,0.19642857142857142,0.21212121212121213,0.16025641025641027,0.4696969696969697,0.2357142857142857,0.25,0.20121951219512196,,0.20833333333333334,0.2916666666666667
Jewish,0.2777777777777778,0.26785714285714285,0.3333333333333333,0.21794871794871795,0.20454545454545456,0.38571428571428573,0.1893939393939394,0.2926829268292683,,0.2638888888888889,0.25
Mormon,0.2222222222222222,0.42857142857142855,0.19696969696969696,0.15384615384615385,0.2803030303030303,0.2714285714285714,0.24242424242424243,0.22560975609756098,,0.16666666666666666,0.2361111111111111
Muslim,0.25,0.3392857142857143,0.25,0.21153846153846154,0.3409090909090909,0.29285714285714287,0.2727272727272727,0.2926829268292683,,0.4305555555555556,0.2361111111111111
Orthodox,,,,,,,,,,,
Protestant,0.2222222222222222,0.125,0.25757575757575757,0.1346153846153846,0.3106060606060606,0.17142857142857143,0.25757575757575757,0.20121951219512196,,0.2638888888888889,0.18055555555555555
Sikh,0.2361111111111111,0.23214285714285715,0.25757575757575757,0.1858974358974359,0.2727272727272727,0.22857142857142856,0.15151515151515152,0.1951219512195122,,0.2638888888888889,0.16666666666666666
