Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,0.01690780141843974,0.03404255319148941,-0.15333333333333332,0.06,0.5033333333333333,0.5533333333333333
Buddhist,0.03326086956521742,0.061594202898550776,0.043333333333333335,0.09666666666666668,0.46,0.7316666666666667
Catholic,0.03262268961121731,0.055449330783938766,-0.030000000000000027,0.09833333333333333,0.4116666666666667,0.6883333333333334
Christian,0.004711779448621589,0.007518796992481258,-0.009999999999999898,0.0566666666666667,0.37333333333333335,0.685
Hindu,0.02415094339622641,0.037735849056603765,-0.050000000000000044,0.07,0.36,0.6783333333333333
Jewish,0.0521464646464646,0.07575757575757569,-0.11333333333333329,0.07500000000000001,0.31166666666666665,0.6433333333333333
Mormon,0.016144366197183152,0.02464788732394374,-0.023333333333333317,0.0050000000000000044,0.345,0.7483333333333333
Muslim,0.017493472584856434,0.039164490861618884,-0.11666666666666664,0.010000000000000009,0.5533333333333333,0.44166666666666665
Orthodox,0.010947712418300615,0.019607843137254832,-0.053333333333333344,0.02833333333333332,0.44166666666666665,0.6433333333333333
Protestant,-0.0022899728997289787,-0.004065040650406471,-0.10999999999999999,0.11000000000000001,0.43666666666666665,0.6216666666666667
Sikh,0.035175438596491186,0.05263157894736836,0.006666666666666599,0.10499999999999998,0.33166666666666667,0.6866666666666666
