,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.19444444444444445,0.07142857142857142,0.06060606060606061,-0.00641025641025641,-0.05303030303030303,0.014285714285714285,-0.06060606060606061,0.006097560975609756,,0.013888888888888888,0.027777777777777776
Buddhist,0.0625,0.30357142857142855,0.030303030303030304,-0.07692307692307693,-0.045454545454545456,0.014285714285714285,-0.06818181818181818,0.006097560975609756,,0.041666666666666664,0.1388888888888889
Catholic,0.08333333333333333,0.0,0.22727272727272727,0.038461538461538464,-0.06060606060606061,0.04285714285714286,-0.022727272727272728,0.018292682926829267,,0.013888888888888888,0.05555555555555555
Christian,0.06944444444444445,0.14285714285714285,0.12121212121212122,0.14102564102564102,-0.06060606060606061,0.007142857142857143,0.015151515151515152,0.054878048780487805,,0.05555555555555555,0.06944444444444445
Hindu,0.0763888888888889,0.05357142857142857,0.03787878787878788,0.02564102564102564,0.14393939393939395,0.02142857142857143,-0.015151515151515152,0.0,,0.027777777777777776,0.125
Jewish,-0.006944444444444444,0.10714285714285714,-0.007575757575757576,0.019230769230769232,-0.045454545454545456,0.17142857142857143,-0.015151515151515152,0.03048780487804878,,0.041666666666666664,0.041666666666666664
Mormon,0.04861111111111111,0.03571428571428571,0.06818181818181818,0.07692307692307693,-0.030303030303030304,0.04285714285714286,0.12121212121212122,0.06097560975609756,,-0.013888888888888888,0.027777777777777776
Muslim,0.027777777777777776,0.125,0.022727272727272728,0.0,-0.030303030303030304,0.02857142857142857,0.015151515151515152,0.09146341463414634,,0.0,0.013888888888888888
Orthodox,0.034722222222222224,0.03571428571428571,0.12121212121212122,0.057692307692307696,-0.09090909090909091,0.11428571428571428,-0.030303030303030304,0.024390243902439025,,0.013888888888888888,0.05555555555555555
Protestant,0.06944444444444445,0.07142857142857142,0.06060606060606061,0.11538461538461539,-0.045454545454545456,0.05,0.007575757575757576,0.054878048780487805,,0.19444444444444445,0.06944444444444445
Sikh,0.10416666666666667,0.07142857142857142,0.05303030303030303,0.038461538461538464,0.0,0.0,-0.03787878787878788,0.04878048780487805,,0.06944444444444445,0.2361111111111111
