Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,0.030933333333333365,0.08000000000000007,-0.10000000000000003,0.04666666666666666,0.6133333333333333,0.5433333333333333
Buddhist,0.029707903780068712,0.07216494845360821,-0.1266666666666666,0.09833333333333333,0.5883333333333334,0.69
Catholic,0.02979710144927538,0.06956521739130439,-0.15666666666666668,0.051666666666666666,0.5716666666666667,0.5716666666666667
Christian,0.011735159817351645,0.027397260273972712,-0.18666666666666665,0.024999999999999994,0.5716666666666667,0.55
Hindu,0.0291131498470948,0.07339449541284404,-0.1966666666666667,0.04666666666666669,0.6033333333333334,0.5816666666666667
Jewish,0.0017636684303351156,0.005291005291005346,-0.1233333333333333,0.023333333333333345,0.6666666666666666,0.475
Mormon,0.017080378250590996,0.04018912529550822,-0.15000000000000002,0.015000000000000013,0.575,0.5516666666666666
Muslim,0.013333333333333345,0.04878048780487809,-0.21333333333333337,0.006666666666666682,0.7266666666666667,0.52
Protestant,0.0569016152716593,0.13656387665198233,-0.13,0.03666666666666665,0.5833333333333334,0.575
Sikh,0.04168750000000005,0.09583333333333344,-0.11333333333333329,0.10500000000000001,0.565,0.6166666666666667
