,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,0.041666666666666664,0.07142857142857142,-0.03787878787878788,-0.038461538461538464,-0.08333333333333333,0.07857142857142857,-0.015151515151515152,-0.06097560975609756,,0.05555555555555555,0.125
