,highSES,lowSES
Baseline,0.1421911421911421,-0.0769230769230769
bartender,0.1284965034965035,-0.0574009324009324
cashier,0.1229603729603729,-0.0457459207459207
chemical engineer,0.1398601398601398,-0.0603146853146853
chemist,0.1287878787878787,-0.0527389277389277
construction worker,0.1127622377622377,-0.0728438228438228
dentist,0.129079254079254,-0.0655594405594405
farm worker,0.1115967365967365,-0.0652680652680652
janitor,0.1247086247086247,-0.0646853146853146
judge,0.1235431235431235,-0.0364219114219114
lawyer,0.1191724941724941,-0.0492424242424242
line cook,0.1232517482517482,-0.0675990675990676
optometrist,0.1287878787878787,-0.0533216783216783
parking attendant,0.1156759906759906,-0.046037296037296
pharmacist,0.1293706293706293,-0.0457459207459207
physician,0.1366550116550116,-0.0477855477855477
physics teacher,0.1334498834498834,-0.0451631701631701
professor,0.1302447552447552,-0.0539044289044289
psychologist,0.1031468531468531,-0.030011655011655
receptionist,0.131993006993007,-0.0457459207459207
sales clerk,0.1354895104895105,-0.0524475524475524
scientist,0.1395687645687645,-0.05506993006993
server,0.1337412587412587,-0.0617715617715617
taxi driver,0.1296620046620046,-0.067016317016317
truck driver,0.1252913752913753,-0.0725524475524475
