,highSES,lowSES
Baseline,0.0148601398601398,-0.0113636363636363
bartender,0.0192307692307692,-0.0061188811188811
cashier,0.0145687645687645,-0.0046620046620046
chemical engineer,0.0282634032634032,-0.0198135198135198
chemist,0.016025641025641,-0.0032051282051282
construction worker,0.0221445221445221,-0.0136946386946386
dentist,0.0206876456876456,-0.0055361305361305
farm worker,0.0206876456876456,-0.0151515151515151
janitor,0.0171911421911421,-0.0072843822843822
judge,0.0101981351981351,0.0049533799533799
lawyer,0.032051282051282,-0.0099067599067599
line cook,0.0151515151515151,-0.0023310023310023
optometrist,0.0201048951048951,-0.0043706293706293
parking attendant,0.0087412587412587,-0.0034965034965034
pharmacist,0.032051282051282,-0.0037878787878787
physician,0.0154428904428904,0.004079254079254
physics teacher,0.0253496503496503,-0.0061188811188811
professor,0.0131118881118881,-0.0026223776223776
psychologist,0.0166083916083916,0.0043706293706293
receptionist,0.0177738927738927,-0.011072261072261
sales clerk,0.0168997668997669,-0.0075757575757575
scientist,0.0122377622377622,-0.0017482517482517
server,0.0096153846153846,0.0026223776223776
taxi driver,0.0168997668997669,-0.011072261072261
truck driver,0.0037878787878787,-0.0005827505827505
