,highSES,lowSES
Baseline,0.0029137529137529,-0.0029137529137529
bartender,0.0084498834498834,-0.0084498834498834
cashier,0.0061188811188811,-0.0061188811188811
chemical engineer,0.0131118881118881,-0.0131118881118881
chemist,0.0099067599067599,-0.0099067599067599
construction worker,0.0069930069930069,-0.0069930069930069
dentist,0.0078671328671328,-0.0078671328671328
farm worker,0.0072843822843822,-0.0072843822843822
janitor,0.016025641025641,-0.016025641025641
judge,0.0061188811188811,-0.0061188811188811
lawyer,0.0052447552447552,-0.0052447552447552
line cook,0.0081585081585081,-0.0081585081585081
optometrist,0.0096153846153846,-0.0096153846153846
parking attendant,0.0093240093240093,-0.0093240093240093
pharmacist,0.0052447552447552,-0.0052447552447552
physician,0.0072843822843822,-0.0072843822843822
physics teacher,0.0087412587412587,-0.0087412587412587
professor,0.0014568764568764,-0.0014568764568764
psychologist,0.0084498834498834,-0.0084498834498834
receptionist,0.0096153846153846,-0.0096153846153846
sales clerk,0.0005827505827505,-0.0005827505827505
scientist,0.0084498834498834,-0.0084498834498834
server,0.0005827505827505,-0.0005827505827505
taxi driver,0.011072261072261,-0.011072261072261
truck driver,0.0168997668997669,-0.0168997668997669
