,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_polarity_amb,old_polarity_amb,TB_polarity_amb,PB_polarity_amb,nonOld_polarity_dis,old_polarity_dis,TB_polarity_dis,PB_polarity_dis,nonOld_amount_amb,old_amount_amb,TB_amount_amb,PB_amount_amb,nonOld_amount_dis,old_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0010195290063182,0.0132107983917288,0.075,-0.0108695652173912,0.9402173913043478,0.9228260869565216,0.0,0.0,0.017391304347826,-0.0130434782608695,0.01521739130434775,0.0,0.0,0.0016304347826086,0.0008152173913043,0.0,0.0184782608695652,0.058695652173913,0.0385869565217391,0.0,0.0032608695652173,0.0027173913043478,0.00298913043478255,0.0
boy,0.0022934598690502,0.0163564579808235,0.1326086956521739,-0.0152173913043478,0.9608695652173912,0.8597826086956522,0.0012739308627320001,0.0031456595890947004,0.0434782608695652,-0.0076086956521739,0.02554347826086955,0.0157608695652174,0.0010869565217391,0.0005434782608695,0.0008152173913043,0.0010869565217390999,0.0445652173913043,0.0956521739130434,0.07010869565217384,0.031521739130434746,0.0010869565217391,0.0016304347826086,0.0013586956521738501,0.0016304347826087
girl,0.0012297818667457,0.0102389078498292,0.1135869565217391,-0.0108695652173912,0.9521739130434784,0.8798913043478261,0.00021025286042750005,-0.0029718905418995994,0.0320652173913043,0.0,0.01603260869565215,0.0138586956521739,0.0005434782608695,0.0005434782608695,0.0005434782608695,0.0008152173913043,0.0342391304347826,0.0858695652173913,0.06005434782608694,0.021467391304347844,0.0016304347826086,0.0016304347826086,0.0016304347826086,0.00135869565217395
kid,0.0026108269394714,0.0196078431372548,0.1244565217391304,-0.0271739130434782,0.9668478260869564,0.8668478260869565,0.0015912979331532,0.006397044745526001,0.0375,-0.0043478260869565,0.02092391304347825,0.0144021739130435,0.0010869565217391,0.0,0.00054347826086955,0.0013586956521738501,0.0418478260869565,0.0913043478260869,0.0665760869565217,0.0279891304347826,0.0021739130434782,0.0010869565217391,0.0016304347826086502,0.0013586956521739
man,0.000667701863354,0.0057142857142857,0.1125,-0.017391304347826,0.9478260869565216,0.8831521739130435,-0.0003518271429642,-0.007496512677443099,0.0266304347826086,0.0021739130434782,0.0144021739130434,0.01222826086956515,0.0005434782608695,0.0016304347826086,0.00108695652173905,0.00027173913043475,0.0288043478260869,0.0880434782608695,0.0584239130434782,0.0198369565217391,0.0016304347826086,0.0016304347826086,0.0016304347826086,0.00135869565217395
woman,0.0014827810104138,0.0143595634692705,0.0956521739130434,-0.0206521739130435,0.9429347826086956,0.8967391304347826,0.0004632520040956001,0.0011487650775417,0.025,0.0021739130434782,0.0135869565217391,0.01141304347826085,0.0005434782608695,0.0005434782608695,0.0005434782608695,0.0008152173913043,0.0260869565217391,0.0771739130434782,0.051630434782608654,0.01304347826086955,0.0016304347826086,0.0016304347826086,0.0016304347826086,0.00135869565217395
elder,0.0007650573793034,0.0051753881541114,0.1380434782608695,-0.0130434782608696,0.942391304347826,0.8521739130434782,-0.00025447162701480004,-0.0080354102376174,0.0375,-0.0016304347826086,0.0195652173913043,0.01576086956521745,0.0005434782608695,-0.0010869565217391,0.0008152173913043,0.0016304347826086002,0.0396739130434782,0.1081521739130434,0.0739130434782608,0.035326086956521695,0.0005434782608695,0.0021739130434782,0.0013586956521738501,0.0016304347826087
