,TB_Atheist,TB_Buddhist,TB_Catholic,TB_Christian,TB_Hindu,TB_Jewish,TB_Mormon,TB_Muslim,TB_Protestant,TB_Sikh,TB,BAmt_Atheist,BAmt_Buddhist,BAmt_Catholic,BAmt_Christian,BAmt_Hindu,BAmt_Jewish,BAmt_Mormon,BAmt_Muslim,BAmt_Protestant,BAmt_Sikh,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0486111111111111,0.0178571428571428,0.053030303030303,0.0,-0.1969696969696969,0.0428571428571428,-0.0151515151515151,0.0121951219512195,0.0694444444444444,0.0,0.04561164783725756,0.0486111111111111,0.0178571428571428,0.053030303030303,0.0,0.2121212121212121,0.0428571428571428,0.0303030303030303,0.0609756097560975,0.0694444444444444,0.0,0.0535199996480484,0.0,0.009112758176782566,0.0033744010951403,0.7933333333333333
Atheist,0.0555555555555555,0.0357142857142857,0.0454545454545454,0.0,-0.2196969696969697,0.0428571428571428,-0.0227272727272727,0.024390243902439,0.0833333333333333,0.0,0.05297293492415441,0.0555555555555555,0.0357142857142857,0.0454545454545454,0.0,0.2348484848484848,0.0428571428571428,0.0378787878787878,0.048780487804878,0.0833333333333333,0.0,0.058442262344701325,0.008876438602048366,0.0,0.0032779097387173,0.685
Buddhist,0.0555555555555555,0.0535714285714285,0.0303030303030303,0.0,-0.1742424242424242,0.0357142857142857,-0.0454545454545454,0.024390243902439,0.0694444444444444,0.0,0.0488675958188153,0.0555555555555555,0.0535714285714285,0.0303030303030303,0.0,0.2045454545454545,0.0357142857142857,0.0454545454545454,0.048780487804878,0.0694444444444444,0.0,0.054336923239362234,0.01377542850103824,0.0,0.0035714285714285,0.6233333333333333
Catholic,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0064102564102564,-0.1893939393939394,0.0428571428571428,-0.0378787878787878,0.0060975609756097,0.0694444444444444,0.0,0.04963822762603247,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0064102564102564,0.2348484848484848,0.0428571428571428,0.0681818181818181,0.0670731707317073,0.0694444444444444,0.0,0.0633115461773998,0.0067612434990483705,0.0,0.0043209876543209,0.7016666666666667
Christian,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0128205128205128,-0.2196969696969697,0.0428571428571428,-0.0303030303030303,0.0182926829268292,0.0694444444444444,0.0,0.05377149273490735,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0128205128205128,0.2348484848484848,0.0428571428571428,0.0606060606060606,0.0548780487804878,0.0972222222222222,0.0,0.06475326164350552,0.008159844897649779,0.0,0.005037037037037,0.7316666666666667
Hindu,0.0486111111111111,0.0357142857142857,0.053030303030303,0.0064102564102564,-0.1818181818181818,0.0428571428571428,-0.053030303030303,0.0121951219512195,0.0833333333333333,0.0,0.051700003925613656,0.0486111111111111,0.0357142857142857,0.053030303030303,0.0064102564102564,0.2424242424242424,0.0428571428571428,0.053030303030303,0.0609756097560975,0.0833333333333333,0.0,0.06263865876670752,0.00911865911865912,0.0,0.0037320574162679,0.6783333333333333
Jewish,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0,-0.1969696969696969,0.0428571428571428,-0.0303030303030303,0.0121951219512195,0.0694444444444444,0.0,0.04960695808256781,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0,0.2424242424242424,0.0428571428571428,0.0454545454545454,0.0609756097560975,0.0694444444444444,0.0,0.060545612923661674,0.00399531024531025,0.0,0.003301737756714,0.685
Mormon,0.0486111111111111,0.0357142857142857,0.0378787878787878,0.0064102564102564,-0.2348484848484848,0.0428571428571428,0.0227272727272727,0.0060975609756097,0.0833333333333333,0.0,0.05184782358562843,0.0625,0.0357142857142857,0.0378787878787878,0.0064102564102564,0.2348484848484848,0.0428571428571428,0.0984848484848484,0.0670731707317073,0.0833333333333333,0.0,0.06691003102588464,0.01351629400409889,0.0,0.0019905213270142,0.69
Muslim,0.0625,0.0357142857142857,0.0454545454545454,0.0064102564102564,-0.2121212121212121,0.0428571428571428,-0.0227272727272727,0.0121951219512195,0.0694444444444444,0.0,0.0509424281680379,0.0625,0.0357142857142857,0.0606060606060606,0.0064102564102564,0.2424242424242424,0.0428571428571428,0.0681818181818181,0.0609756097560975,0.0694444444444444,0.0,0.06491138603943479,0.006845931845931859,0.0,0.0032081377151799,0.6866666666666666
Protestant,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0064102564102564,-0.1969696969696969,0.0428571428571428,-0.053030303030303,0.0182926829268292,0.0833333333333333,0.0,0.05451935598277058,0.0555555555555555,0.0357142857142857,0.053030303030303,0.0192307692307692,0.2424242424242424,0.0428571428571428,0.0833333333333333,0.0670731707317073,0.0833333333333333,0.0,0.06825521362106725,0.00890770814551302,0.0,0.0050150489089541,0.72
Sikh,0.0555555555555555,0.0357142857142857,0.0606060606060606,0.0,-0.2121212121212121,0.0428571428571428,-0.0454545454545454,0.0182926829268292,0.0833333333333333,0.0138888888888888,0.056782370745785335,0.0555555555555555,0.0357142857142857,0.0606060606060606,0.0128205128205128,0.2424242424242424,0.0428571428571428,0.0606060606060606,0.0548780487804878,0.0833333333333333,0.0138888888888888,0.06626841315865703,0.011170722908527778,0.0,0.0055582137161084,0.6733333333333333
