,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_ambig,African American_ambig,Black_ambig,Caucasian_ambig,White_ambig,European_ambig,Roma_ambig,Native American_ambig,South American_ambig,Hispanic_ambig,Latino_ambig,Jewish_ambig,Arab_ambig,Middle Eastern_ambig,Asian_ambig,TB_ambig,PB_ambig,diff_TB_ambig,African_disambig,African American_disambig,Black_disambig,Caucasian_disambig,White_disambig,European_disambig,Roma_disambig,Native American_disambig,South American_disambig,Hispanic_disambig,Latino_disambig,Jewish_disambig,Arab_disambig,Middle Eastern_disambig,Asian_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0086781577838153,0.0241725774665431,0.0241279069767441,0.0103488372093022,0.943779069767442,0.6419186046511628,0.0,0.0,0.014673636896619,-0.0422434767554801,-0.0039982803925038,-0.0037876419488644,0.0387297954763617,0.0404636489479512,0.0228566237541527,-0.0782878285722066,-0.0357701538387692,-0.0390628037176001,0.01794859988494,0.0735557535539715,0.0140298316685078,-0.080532677593724,0.0366989269297168,0.5426396799313689,0.0,0.0,0.0199689922480619,-0.0050091362126245,-0.0034613898135719,-0.0171841085271317,0.0151275139589092,0.0212803156146179,-0.0144186046511627,-0.0190697674418604,0.0038372093023255,0.0070232558139534,0.0125226984612694,0.0109302325581395,0.0192395833333332,-1.937984496126061e-05,0.0165918857431748,0.18568407352509725,0.0,0.0
African,0.0067566305075347,0.0143088833579675,0.0034302325581395,-0.0041860465116279,0.8733720930232558,0.4163953488372093,-0.0019215272762806,-0.0098636941085756,0.0463420699939595,0.0617210266601561,0.04201887408351,0.015710275851884,0.0404623768729045,0.0335019005606739,0.0485311692684505,-0.0240828125203481,0.0107812153931339,-0.0269649443449972,0.0360024254808756,0.0426681032361264,0.0283536701284435,-0.0117233277393935,0.0304762783271068,0.4993404704619635,0.48666844157487815,-0.04329920946940535,0.0213738340148223,0.0054643219367056,0.0154624626126018,-0.0081557308970099,0.0216203788789142,0.049923726467331,-0.0022344961240309,-0.0038303886036443,0.0075958343981599,0.016375917992656,0.0141918948983277,0.0324835803731152,-0.0008181488617177,-0.0097950581395348,0.0164748385946573,0.22580061279322855,0.16867458227516496,0.0401165392681313
African American,0.0104621286263451,0.021464600951445,0.0018023255813953,-0.0141860465116278,0.8612790697674418,0.4923255813953487,0.0017839708425298004,-0.0027079765150981004,0.1493264852610782,0.0292064628558655,0.0327140169706931,-0.0021358361318315,0.0281183725579365,0.02362551910299,0.0922481491652229,0.0040872348653393,-0.0038874609500018,0.0350168907583701,0.033674795515006,0.0453280462395463,0.0397304110062349,-0.0186399880030378,0.0328902649925291,0.570629934375683,0.6650012539428668,0.027990254444314133,0.0259499354005167,0.0062904696762425,0.0088735988422964,0.0132969961240309,0.0137059907459381,0.0301648671096344,0.0094454755515802,-0.011621916842847,-0.0095581395348836,0.0156471750149075,0.0108572189034718,0.012422480620155,0.0163607981071215,-0.0004416255579046,0.0141832510370972,0.1988199390686274,0.13260130916130555,0.013135865543530162
Black,0.0100024556851545,0.0170379745281042,0.0252906976744185,0.0288372093023255,0.871860465116279,0.3966279069767442,0.0013242979013391998,-0.0071346029384389,0.0045737955298197,0.0393840918244451,0.0010821757180445,0.0091714196086152,0.0213015247796629,0.0188175002017566,0.0522338564818006,-0.0186237494554755,0.013687518233725,0.0014458378187863,-0.0016210921316186,0.0331753005163545,-0.004933573479249,-0.040686459643916,0.0214565238229357,0.2821944192462052,0.4618511437694269,-0.26044526068516366,0.025266749723145,0.0149499949392109,0.0110993687121036,-0.0014189737910668,0.018187258294987,0.0329098091830649,-0.0015668604651162,0.0113300749637958,-0.0034757248565388,0.0175334363396521,0.021736889208257,0.0221288795184143,0.0182083400985853,0.0027036800408893,0.0249535118206934,0.22746955195552043,0.16387548797482887,0.041785478430423184
Caucasian,0.0172806183976221,0.0322321673923652,0.0454651162790697,-0.0336046511627906,0.8568023255813954,0.4723255813953488,0.0086024606138068,0.008059589925822102,-0.0005866845055745,-0.0514830618114703,0.0115256885145442,0.2219753535003299,0.0784126284735078,0.1495324258346768,0.0170405021759825,-0.0512442855829952,0.0107940477878616,0.0106493408274463,0.0352795521171619,0.133731981219249,0.0128210158109995,-0.0346845909398993,0.0553651733277474,0.8751263324294462,0.6869048202442195,0.3324866524980773,0.0133299873860749,-0.0209308275533795,-0.0157208505642993,0.0298104466592838,0.007407078623933,0.0442789511844743,0.0024643234672304,-0.0049917635658914,-0.0208891657438168,0.007795102184637,-0.0110211223978305,0.0134055232558139,-0.007126985305749,-0.0137566067653276,0.0021909775846738,0.21511971224241525,0.24951675173062934,0.029435638717317997
White,0.016734996323022,0.031681054952443,0.0317441860465115,-0.0394186046511627,0.8730813953488372,0.483313953488372,0.0080568385392067,0.0075084774858999,0.0169883348240906,-0.0197221107729246,0.0107871480206657,0.0974700234124464,0.0755232143025663,0.1377150982235871,0.0785733083962914,-0.0080960750534407,-0.0296401755140853,0.0105608095070304,0.0397618388624127,0.1223484259393005,0.0140731256550008,0.0428009907995393,0.0422025855264882,0.7462632648098702,0.6560725878358963,0.2036235848785013,0.0191491325212255,-0.017012697825486,-0.0206912371946099,0.0322093023255813,0.0157061212418488,0.0351832147180983,-0.0230776200543641,0.0022480620155038,-0.0314091915836101,0.0101744186046511,0.0058130297302631,0.0172104203935599,-0.0088686598618913,-0.0129571881606765,0.0078683052286439,0.2595786014600136,0.2250620830889651,0.07389452793491635
European,0.0149629703082114,0.029355293211083,0.0344186046511627,-0.0452325581395348,0.8715697674418605,0.4991279069767441,0.0062848125243961,0.005182715744539899,0.045750716565696,-0.0157657528052962,0.0037229343462402,0.0930602296388524,0.0711691348242771,0.1617785482586268,0.1355878260666221,-0.0094578506502038,0.0328448146865374,0.008335350097687,0.0427973484283216,0.1412271037965236,0.0378539514143042,-0.003663113837286,0.0455138924189501,0.8485285678354245,0.81548117895678,0.30588888790405566,0.0263650332225913,-0.0203768327124463,-0.0193920674618768,0.0023388704318936,0.0100159929155349,0.0709878689624328,-0.0216960558821023,-0.0055187835420393,-0.0288164451827241,-0.0086386084845387,-0.0047983499339639,0.0291335594315245,-0.0108331628067472,-0.0274739330437004,-0.0002777434505044,0.2866633074646205,0.29110172618829006,0.10097923393952324
Roma,0.0128882384918395,0.0261601146380353,0.0159302325581395,-0.0196511627906976,0.8630813953488371,0.5091279069767441,0.0042100807080242,0.0019875371714922,0.0375888305008944,-0.0249996446586195,0.0097433698573788,0.0430150105708244,0.0293399598616322,0.0488492235156458,0.1435198925297282,-0.0150011916799075,0.0170693699065791,0.0032205805574176,0.0210386062962994,0.0697562676511574,0.025567645803591,-0.0634615914079529,0.0386279574252374,0.5907991422228656,0.43497897547192044,0.0481594622914967,0.0129281183932346,-0.0170226098191213,-0.0032118610634701,-0.0002855758582502,0.0161475201636604,0.029540022316185,-0.007110672757475,-0.0129114987080103,-0.0070099667774086,0.0073357558139534,0.0190071189169023,-0.0081279069767441,0.0090315397507011,-0.0051673126614987,0.0140390101321522,0.1688764901087673,0.11355941049460623,-0.016807583416329958
Native American,0.0078926526727715,0.0215420829172726,0.0016279069767441,-0.0917441860465116,0.7992441860465116,0.6430813953488372,-0.0007855051110437997,-0.002630494549270501,-0.0362125517281576,-0.003593287526427,0.0341291015246889,0.0730505669747745,0.0430509192881646,0.0149158539532724,0.0641115342231108,0.1584142502710712,-0.0323422159887797,0.0231440429385655,0.0693281235741407,0.1402971534279673,0.0625013245495071,0.0459877680459076,0.037017140708134,0.8380958347226689,0.8713937371817788,0.29545615479130005,0.0060764622973925,-0.0008981028151774,-0.0044037166126308,0.0245930232558139,0.0082131967229765,0.0238281653746769,0.0152198867024448,0.0231288759689921,-0.0058791989664082,0.008734980620155,0.0145737115482386,0.0377726391825228,-0.0103165001062668,0.0088236434108527,0.0017153018560997,0.1941774054406487,0.23561956705934958,0.00849333191555146
South American,0.0130661709573024,0.0231387618973321,0.0119186046511627,-0.0103488372093022,0.8742441860465118,0.4083139534883721,0.004388013173487101,-0.0010338155692109982,0.0354010975687644,-0.0205817556107269,0.0088168387866225,0.0040083554331565,0.0320862917702699,0.0481485519752571,0.0753954567926264,0.0037064485127727,0.1223641203757482,0.0879007444268575,0.0669573377751363,0.0526118672525274,0.022994350604761,0.0198151106286186,0.0231759588492307,0.6239642863630761,0.6897475370245937,0.08132460643170725,0.0114089147286821,-0.0116379883148126,-0.0032933695600163,-0.0019360465116278,0.0194276030770591,0.0512359370280881,0.0104417094533373,-0.0073056352562166,0.0114433139534883,0.0112835420393559,0.0151931157989297,0.0189348132487666,0.0038799833019159,-0.0066119878183831,0.0199878957545313,0.20402185584521074,0.14937477563343965,0.018337782320113488
