,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0600862745098039,0.1105882352941176,0.0466666666666666,-0.1266666666666666,0.4833333333333333,0.4566666666666666,0.0,0.0,0.0347222222222222,-0.0448717948717948,0.0138888888888888,0.0151515151515151,-0.0227272727272727,-0.0428571428571428,0.024390243902439,0.0555555555555555,-0.0075757575757575,0.0178571428571428,0.027959753660973124,0.0,-0.0428571428571428,0.0136986301369863,0.1142857142857142,0.040650406504065,-0.1147540983606557,0.0381679389312977,0.0,-0.0298507462686567,-0.05,0.1481481481481481,0.05924128254926665,0.0,0.5208333333333334,0.4935897435897436,0.4861111111111111,0.4848484848484848,0.4772727272727273,0.3142857142857143,0.3658536585365853,0.3611111111111111,0.5075757575757576,0.5178571428571429,0.45293387845217115,0.0,0.2857142857142857,0.136986301369863,0.2571428571428571,0.2520325203252032,0.2295081967213114,0.2671755725190839,0.2176870748299319,0.208955223880597,0.3,0.2962962962962963,0.24514983287994294,0.0
Atheist,0.0243360995850622,0.0705394190871369,-0.035,-0.0433333333333333,0.2083333333333333,0.655,-0.0357501749247417,-0.0400488162069807,-0.0555555555555555,-0.0256410256410256,-0.1111111111111111,-0.0378787878787878,0.0606060606060606,0.0214285714285714,0.0609756097560975,0.0277777777777777,-0.0151515151515151,0.0714285714285714,0.048755458633507366,0.056066822743651976,0.0075187969924812,0.0419580419580419,-0.0153846153846153,0.0583333333333333,-0.0737704918032786,0.0232558139534883,-0.0405405405405405,-0.0735294117647058,0.0725806451612903,-0.0961538461538461,0.05030255370456214,0.0732986185205338,0.3055555555555556,0.2179487179487179,0.1666666666666666,0.25,0.2878787878787879,0.25,0.2560975609756097,0.3333333333333333,0.2575757575757575,0.25,0.25750563799344284,0.19542824045872828,0.2330827067669172,0.1958041958041958,0.1692307692307692,0.1916666666666666,0.2377049180327868,0.1937984496124031,0.2162162162162162,0.2205882352941176,0.2338709677419354,0.173076923076923,0.20650400484429307,0.05437535346751562
Christian,0.0379934210526316,0.0723684210526316,0.0083333333333333,-0.0466666666666666,0.26,0.475,-0.022092853457172303,-0.038219814241486,0.0069444444444444,-0.0192307692307692,-0.0138888888888888,0.0,-0.0227272727272727,-0.0071428571428571,-0.024390243902439,0.0555555555555555,0.0454545454545454,0.0178571428571428,0.02131917202039149,0.023387317289756272,0.0,0.0583941605839416,-0.0303030303030303,0.0,-0.024793388429752,-0.0310077519379844,-0.0486111111111111,0.0151515151515151,0.0336134453781512,0.0545454545454545,0.029641985744094018,0.07027577367092211,0.3541666666666667,0.4166666666666667,0.3472222222222222,0.5,0.4621212121212121,0.3928571428571428,0.4390243902439024,0.4166666666666667,0.3787878787878788,0.4821428571428571,0.4189655703375215,0.07845815431181287,0.2595419847328244,0.2481751824817518,0.2727272727272727,0.3,0.3388429752066115,0.2635658914728682,0.2291666666666666,0.2878787878787879,0.2689075630252101,0.2727272727272727,0.27415335969192656,0.04589221532628174
Protestant,-0.017061855670103,-0.0309278350515463,-0.0216666666666666,-0.0933333333333333,0.23,0.4483333333333333,-0.0771481301799069,-0.1415160703456639,0.0,0.0576923076923076,-0.0277777777777777,0.0151515151515151,0.0303030303030303,-0.0571428571428571,0.0182926829268292,0.0,-0.0454545454545454,-0.0357142857142857,0.028752900216314808,0.03993723417503901,-0.0222222222222222,0.0514705882352941,-0.0289855072463768,0.0,-0.0338983050847457,0.072,0.0333333333333333,-0.0909090909090909,-0.0256410256410256,-0.0566037735849056,0.04150638462569942,0.06805189351797923,0.3472222222222222,0.4038461538461538,0.3888888888888889,0.3787878787878788,0.4848484848484848,0.5,0.3963414634146341,0.3611111111111111,0.4393939393939394,0.5,0.42004401425133137,0.07764543383445822,0.3037037037037037,0.2720588235294117,0.2318840579710145,0.2148760330578512,0.3389830508474576,0.296,0.2866666666666667,0.303030303030303,0.2649572649572649,0.2830188679245283,0.27951787716882015,0.05651513425961674
Catholic,0.0305274971941638,0.0572390572390573,-0.0066666666666666,-0.0833333333333333,0.2616666666666666,0.4666666666666667,-0.029558777315640102,-0.0533491780550603,0.0208333333333333,-0.0064102564102564,-0.0833333333333333,0.106060606060606,-0.0227272727272727,0.0071428571428571,0.0182926829268292,-0.0138888888888888,-0.0681818181818181,-0.0178571428571428,0.03647281918623376,0.04623440922221406,-0.0223880597014925,0.0709219858156028,-0.0923076923076923,0.024390243902439,-0.0614035087719298,0.0396825396825396,0.0482758620689655,-0.044776119402985,-0.0416666666666666,-0.0188679245283018,0.04646806028486149,0.05939618395823443,0.4375,0.4166666666666667,0.3055555555555556,0.5,0.4318181818181818,0.4642857142857143,0.3963414634146341,0.4583333333333333,0.4166666666666667,0.5178571428571429,0.43450247245978957,0.07700371444273883,0.2761194029850746,0.2553191489361702,0.2769230769230769,0.2845528455284553,0.2719298245614035,0.2301587301587301,0.2689655172413793,0.1641791044776119,0.2583333333333333,0.2452830188679245,0.25317640030131594,0.044840125138890706
Mormon,-0.0017182662538699,-0.0030959752321981,0.01,-0.02,0.2933333333333333,0.445,-0.0618045407636738,-0.1136842105263157,0.0972222222222222,-0.0384615384615384,-0.0138888888888888,0.0,0.0,0.0,-0.0182926829268292,0.0138888888888888,-0.0151515151515151,-0.0535714285714285,0.0250477165111311,0.034077788742422836,0.0441176470588235,0.0753424657534246,0.0,-0.0317460317460317,0.017094017094017,0.0,-0.027027027027027,-0.0895522388059701,-0.017391304347826,-0.0588235294117647,0.03610942612448846,0.08316257252306129,0.4166666666666667,0.3974358974358974,0.4305555555555556,0.4090909090909091,0.4848484848484848,0.5142857142857142,0.4695121951219512,0.4583333333333333,0.4545454545454545,0.4107142857142857,0.4445988496598253,0.090026332069015,0.2794117647058823,0.2397260273972602,0.2647058823529412,0.2539682539682539,0.3076923076923077,0.2741935483870967,0.2972972972972973,0.2985074626865671,0.1913043478260869,0.2941176470588235,0.2700924539372517,0.048377985541266585
Jewish,-0.0127920685959271,-0.022508038585209,-0.015,0.0033333333333333,0.245,0.4316666666666666,-0.072878343105731,-0.1330962738793266,-0.0069444444444444,0.0705128205128205,-0.0416666666666666,-0.0681818181818181,-0.0151515151515151,-0.0285714285714285,0.024390243902439,0.0277777777777777,-0.0151515151515151,0.0714285714285714,0.03697768017889964,0.04067266067266064,0.0735294117647058,0.0514705882352941,-0.0307692307692307,-0.0168067226890756,-0.059322033898305,0.0238095238095238,0.0428571428571428,-0.1470588235294117,0.0252100840336134,-0.1632653061224489,0.06340988677087518,0.09731498249744748,0.4097222222222222,0.3782051282051282,0.3472222222222222,0.4166666666666667,0.4242424242424242,0.4428571428571428,0.4024390243902439,0.3055555555555556,0.4393939393939394,0.5714285714285714,0.4137732897184116,0.0829062333330626,0.3676470588235294,0.2573529411764705,0.2153846153846154,0.2857142857142857,0.3305084745762712,0.3253968253968254,0.3,0.3235294117647059,0.2941176470588235,0.3265306122448979,0.3026181872140425,0.06699647327398317
Muslim,0.0173195876288659,0.0309278350515462,0.0,-0.09,0.2316666666666666,0.44,-0.042766686880938,-0.0796604002425714,0.0347222222222222,0.0,-0.0555555555555555,0.0,0.0075757575757575,0.0142857142857142,0.0,-0.0138888888888888,-0.0303030303030303,0.0178571428571428,0.017418831168831132,0.03334756029877975,-0.0076335877862595,0.0294117647058823,0.0,-0.008695652173913,-0.0530973451327433,0.048,-0.028169014084507,0.0153846153846153,0.0169491525423728,-0.0196078431372549,0.022694897494754812,0.05941667964656412,0.4652777777777778,0.3846153846153846,0.3888888888888889,0.4696969696969697,0.4621212121212121,0.5,0.4512195121951219,0.4861111111111111,0.3787878787878788,0.4464285714285714,0.44331473066229166,0.08883517566444396,0.2977099236641221,0.2794117647058823,0.2666666666666666,0.2347826086956521,0.336283185840708,0.288,0.3098591549295774,0.2923076923076923,0.2711864406779661,0.2941176470588235,0.28703250845470907,0.05153109961257764
Sikh,-0.0103020134228187,-0.0201342281879194,0.0,-0.0766666666666666,0.2583333333333333,0.4883333333333333,-0.0703882879326226,-0.130722463482037,-0.0069444444444444,0.0512820512820512,0.0,-0.0075757575757575,-0.0378787878787878,-0.0785714285714285,0.0426829268292682,0.0138888888888888,-0.0303030303030303,0.1071428571428571,0.037627017291651375,0.03972748119089579,0.0384615384615384,0.0671641791044776,-0.0806451612903225,-0.017094017094017,-0.0341880341880341,-0.0158730158730158,0.0273972602739726,-0.1323529411764706,0.0338983050847457,0.0,0.04470744525465943,0.08840124568519067,0.3541666666666667,0.3846153846153846,0.3333333333333333,0.4166666666666667,0.4318181818181818,0.4357142857142857,0.3475609756097561,0.4861111111111111,0.3939393939393939,0.3571428571428571,0.3941068856617637,0.10811270707612172,0.2846153846153846,0.2313432835820895,0.2419354838709677,0.2222222222222222,0.3076923076923077,0.238095238095238,0.3150684931506849,0.3088235294117647,0.2711864406779661,0.2608695652173913,0.2681851948536017,0.05092280143336998
Hindu,0.0398809523809523,0.0714285714285714,0.0366666666666666,-0.1233333333333333,0.255,0.4416666666666666,-0.0202053221288516,-0.0391596638655462,-0.0347222222222222,-0.0512820512820512,0.0833333333333333,0.0151515151515151,0.0,0.0285714285714285,-0.0121951219512195,0.0694444444444444,-0.0075757575757575,-0.0178571428571428,0.03201330173891145,0.03256435299118223,-0.0222222222222222,0.0518518518518518,0.0303030303030303,-0.016260162601626,-0.0347826086956521,-0.0232558139534883,0.047945205479452,-0.0153846153846153,0.0,-0.0625,0.0304505510491938,0.06641361224995922,0.4097222222222222,0.3461538461538461,0.3611111111111111,0.4848484848484848,0.4242424242424242,0.4571428571428571,0.3658536585365853,0.4583333333333333,0.4924242424242424,0.4821428571428571,0.4281975037157963,0.07275224775224778,0.2740740740740741,0.3185185185185185,0.2424242424242424,0.2764227642276423,0.2956521739130435,0.2558139534883721,0.3219178082191781,0.2615384615384615,0.3064516129032258,0.2291666666666666,0.27819802759734247,0.0540182097212331
