,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0119565217391304,0.0163043478260869,0.01413043478260865,0.2097826086956521,0.2021739130434782,0.20597826086956517,0.0,0.011684782608695649,0.0287727539635935,0.5135869565217391
boy,0.0293478260869565,0.0271739130434782,0.028260869565217353,0.2108695652173913,0.175,0.19293478260869565,0.0141304347826087,0.0,0.0405167351732236,0.5396739130434782
elder,0.029891304347826,0.0266304347826086,0.0282608695652173,0.1570652173913043,0.2320652173913043,0.1945652173913043,0.01413043478260865,0.0,0.0560747663551401,0.5413043478260869
girl,0.0228260869565217,0.0179347826086956,0.02038043478260865,0.2097826086956521,0.179891304347826,0.19483695652173905,0.00625,0.0,0.0328909405654933,0.5521739130434783
kid,0.0315217391304347,0.0309782608695652,0.03124999999999995,0.2282608695652173,0.1679347826086956,0.19809782608695645,0.0171195652173913,0.0,0.0428326670474015,0.5554347826086956
man,0.0217391304347826,0.029891304347826,0.025815217391304303,0.1695652173913043,0.2103260869565217,0.18994565217391302,0.01168478260869565,0.0,0.0588928150765606,0.5429347826086957
woman,0.0184782608695652,0.0233695652173913,0.02092391304347825,0.1934782608695652,0.2092391304347826,0.2013586956521739,0.006793478260869601,0.0,0.0122448979591835,0.5293478260869565
